data_dir,C,DB_H,DB_V,SB,N,repetition,theta_estimate,delta_phi_estimate
2025-06-03--17h-36m-10s,11.0,20.0,4.0,5.0,40.0,,1.1592794807274087,0.9775965506452678
2025-06-03--17h-36m-10s,9.0,22.0,2.0,7.0,40.0,,1.0471975511965976,0.848062078981481
2025-06-03--17h-36m-10s,10.0,19.0,4.0,7.0,40.0,,1.1863995522992576,0.8740979656176334
2025-06-03--17h-36m-10s,7.0,20.0,5.0,8.0,40.0,,1.1863995522992576,0.7520400891923357
2025-06-03--17h-36m-10s,10.0,20.0,4.0,6.0,40.0,,1.1592794807274087,0.9117382909684876
2025-06-03--17h-36m-10s,6.0,25.0,3.0,6.0,40.0,,0.9884320889261531,0.7853981633974483
2025-06-03--17h-36m-10s,8.0,18.0,4.0,10.0,40.0,,1.2132252231493863,0.7297276562269663
2025-06-03--17h-36m-10s,12.0,20.0,4.0,4.0,40.0,,1.1592794807274087,1.0471975511965976
2025-06-03--17h-36m-10s,7.0,22.0,3.0,8.0,40.0,,1.0758322950780022,0.7520400891923357
2025-06-03--17h-36m-10s,9.0,24.0,3.0,4.0,40.0,,1.0180812136981134,0.982793723247329
2025-06-03--17h-36m-10s,7.0,26.0,4.0,3.0,40.0,,0.9884320889261531,0.9911565864311923
2025-06-03--17h-36m-10s,8.0,17.0,3.0,12.0,40.0,,1.2132252231493863,0.684719203002283
2025-06-03--17h-36m-10s,8.0,19.0,3.0,10.0,40.0,,1.1592794807274087,0.7297276562269663
2025-06-03--17h-36m-10s,4.0,21.0,4.0,11.0,40.0,,1.131834441185136,0.5426391022496527
2025-06-03--17h-36m-10s,7.0,20.0,5.0,8.0,40.0,,1.1863995522992576,0.7520400891923357
2025-06-03--17h-36m-10s,8.0,21.0,2.0,9.0,40.0,,1.0758322950780022,0.7559694104239076
2025-06-03--17h-36m-10s,10.0,21.0,4.0,5.0,40.0,,1.131834441185136,0.9553166181245093
2025-06-03--17h-36m-10s,5.0,19.0,2.0,14.0,40.0,,1.131834441185136,0.5386634660807872
2025-06-03--17h-36m-10s,8.0,22.0,3.0,7.0,40.0,,1.0758322950780022,0.818756237602561
2025-06-03--17h-36m-10s,10.0,18.0,3.0,9.0,40.0,,1.1863995522992576,0.8117261175282332
2025-06-03--17h-36m-10s,9.0,22.0,2.0,7.0,40.0,,1.0471975511965976,0.848062078981481
2025-06-03--17h-36m-10s,4.0,16.0,5.0,15.0,40.0,,1.292206624403246,0.4766796115897702
2025-06-03--17h-36m-10s,6.0,19.0,6.0,9.0,40.0,,1.2397845987056022,0.684719203002283
2025-06-03--17h-36m-10s,8.0,19.0,6.0,7.0,40.0,,1.2397845987056022,0.818756237602561
2025-06-03--17h-36m-10s,11.0,20.0,4.0,5.0,40.0,,1.1592794807274087,0.9775965506452678
2025-06-03--17h-36m-10s,6.0,20.0,4.0,10.0,40.0,,1.1592794807274087,0.659058035826409
2025-06-03--17h-36m-10s,7.0,17.0,3.0,13.0,40.0,,1.2132252231493863,0.6330518363897495
2025-06-03--17h-36m-10s,8.0,25.0,4.0,3.0,40.0,,1.0180812136981134,1.0213290820372694
2025-06-03--17h-36m-10s,9.0,25.0,2.0,4.0,40.0,,0.9581921787462742,0.982793723247329
2025-06-03--17h-36m-10s,12.0,17.0,5.0,6.0,40.0,,1.2661036727794992,0.9553166181245093
2025-06-03--17h-36m-10s,6.0,19.0,4.0,11.0,40.0,,1.1863995522992576,0.6361320628050102
2025-06-03--17h-36m-10s,9.0,17.0,1.0,13.0,40.0,,1.1592794807274087,0.693980594900994
2025-06-03--17h-36m-10s,9.0,16.0,4.0,11.0,40.0,,1.2661036727794992,0.7353144528166684
2025-06-03--17h-36m-10s,3.0,20.0,3.0,14.0,40.0,,1.131834441185136,0.4335379093558366
2025-06-03--17h-36m-10s,13.0,18.0,3.0,6.0,40.0,,1.1863995522992576,0.974053179577323
2025-06-03--17h-36m-10s,5.0,20.0,3.0,12.0,40.0,,1.131834441185136,0.573203309100855
2025-06-03--17h-36m-10s,6.0,16.0,6.0,12.0,40.0,,1.318116071652818,0.6154797086703874
2025-06-03--17h-36m-10s,9.0,16.0,6.0,9.0,40.0,,1.318116071652818,0.7853981633974483
2025-06-03--17h-36m-10s,9.0,19.0,6.0,6.0,40.0,,1.2397845987056022,0.8860771237926136
2025-06-03--17h-36m-10s,6.0,22.0,4.0,8.0,40.0,,1.1040309877476002,0.7137243789447656
2025-06-03--17h-36m-10s,6.0,20.0,4.0,10.0,40.0,,1.1592794807274087,0.659058035826409
2025-06-03--17h-36m-10s,11.0,15.0,2.0,12.0,40.0,,1.2397845987056022,0.7636521780023904
2025-06-03--17h-36m-10s,7.0,20.0,1.0,12.0,40.0,,1.0758322950780022,0.6522511548383569
2025-06-03--17h-36m-10s,11.0,24.0,2.0,3.0,40.0,,0.9884320889261531,1.0895209528525531
2025-06-03--17h-36m-10s,9.0,18.0,1.0,12.0,40.0,,1.131834441185136,0.7137243789447656
2025-06-03--17h-36m-10s,7.0,21.0,0.0,12.0,40.0,,1.0180812136981134,0.6522511548383569
2025-06-03--17h-36m-10s,5.0,24.0,1.0,10.0,40.0,,0.9581921787462742,0.6154797086703874
2025-06-03--17h-36m-10s,7.0,18.0,5.0,10.0,40.0,,1.2397845987056022,0.6966983611772631
2025-06-03--17h-36m-10s,10.0,16.0,5.0,9.0,40.0,,1.292206624403246,0.8117261175282332
2025-06-03--17h-36m-10s,8.0,20.0,3.0,9.0,40.0,,1.131834441185136,0.7559694104239076
2025-06-03--17h-36m-10s,8.0,20.0,5.0,7.0,40.0,,1.1863995522992576,0.818756237602561
2025-06-03--17h-36m-10s,10.0,17.0,2.0,11.0,40.0,,1.1863995522992576,0.7615796320852468
2025-06-03--17h-36m-10s,10.0,21.0,3.0,6.0,40.0,,1.1040309877476002,0.9117382909684876
2025-06-03--17h-36m-10s,8.0,20.0,4.0,8.0,40.0,,1.1592794807274087,0.7853981633974483
2025-06-03--17h-36m-10s,6.0,26.0,2.0,6.0,40.0,,0.9272952180016122,0.7853981633974483
2025-06-03--17h-36m-10s,7.0,21.0,5.0,7.0,40.0,,1.1592794807274087,0.7853981633974483
2025-06-03--17h-36m-10s,12.0,21.0,3.0,4.0,40.0,,1.1040309877476002,1.0471975511965976
2025-06-03--17h-36m-10s,8.0,21.0,2.0,9.0,40.0,,1.0758322950780022,0.7559694104239076
2025-06-03--17h-36m-10s,8.0,23.0,3.0,6.0,40.0,,1.0471975511965976,0.857071947850131
2025-06-03--17h-36m-10s,9.0,18.0,5.0,8.0,40.0,,1.2397845987056022,0.8148269163709889
2025-06-03--17h-36m-10s,9.0,21.0,2.0,8.0,40.0,,1.0758322950780022,0.8148269163709889
2025-06-03--17h-36m-10s,7.0,25.0,1.0,7.0,40.0,,0.9272952180016122,0.7853981633974483
2025-06-03--17h-36m-10s,9.0,20.0,2.0,9.0,40.0,,1.1040309877476002,0.7853981633974483
2025-06-03--17h-36m-10s,8.0,21.0,1.0,10.0,40.0,,1.0471975511965976,0.7297276562269663
2025-06-03--17h-36m-10s,5.0,22.0,2.0,11.0,40.0,,1.0471975511965976,0.5931997761496287
2025-06-03--17h-36m-10s,13.0,20.0,2.0,5.0,40.0,,1.1040309877476002,1.0156751592381095
2025-06-03--17h-36m-10s,12.0,14.0,5.0,9.0,40.0,,1.3438532906163767,0.857071947850131
2025-06-03--17h-36m-10s,4.0,27.0,4.0,5.0,40.0,,0.9581921787462742,0.7297276562269663
2025-06-03--17h-36m-10s,7.0,22.0,6.0,5.0,40.0,,1.1592794807274087,0.8691222030072929
2025-06-03--17h-36m-10s,9.0,25.0,2.0,4.0,40.0,,0.9581921787462742,0.982793723247329
2025-06-03--17h-36m-10s,13.0,16.0,3.0,8.0,40.0,,1.2397845987056022,0.9056002717820779
2025-06-03--17h-36m-10s,6.0,18.0,7.0,9.0,40.0,,1.292206624403246,0.684719203002283
2025-06-03--17h-36m-10s,14.0,14.0,4.0,8.0,40.0,,1.318116071652818,0.9235114787792441
2025-06-03--17h-36m-10s,9.0,16.0,3.0,12.0,40.0,,1.2397845987056022,0.7137243789447656
2025-06-03--17h-36m-10s,13.0,18.0,3.0,6.0,40.0,,1.1863995522992576,0.974053179577323
2025-06-03--17h-36m-10s,7.0,22.0,3.0,8.0,40.0,,1.0758322950780022,0.7520400891923357
2025-06-03--17h-36m-10s,10.0,18.0,4.0,8.0,40.0,,1.2132252231493863,0.8410686705679303
2025-06-03--17h-36m-10s,14.0,18.0,4.0,4.0,40.0,,1.2132252231493863,1.0799136485055854
2025-06-03--17h-36m-10s,11.0,21.0,3.0,5.0,40.0,,1.1040309877476002,0.9775965506452678
2025-06-03--17h-36m-10s,10.0,15.0,6.0,9.0,40.0,,1.3438532906163767,0.8117261175282332
2025-06-03--17h-36m-10s,8.0,14.0,6.0,12.0,40.0,,1.369438406004566,0.684719203002283
2025-06-03--17h-36m-10s,9.0,23.0,1.0,7.0,40.0,,0.9884320889261531,0.848062078981481
2025-06-03--17h-36m-10s,9.0,26.0,1.0,4.0,40.0,,0.8956647938578649,0.982793723247329
2025-06-03--17h-36m-10s,4.0,22.0,5.0,9.0,40.0,,1.131834441185136,0.5880026035475675
2025-06-03--17h-36m-10s,6.0,25.0,6.0,3.0,40.0,,1.0758322950780022,0.9553166181245093
2025-06-03--17h-36m-10s,5.0,29.0,0.0,6.0,40.0,,0.759761932507315,0.7398807743787408
2025-06-03--17h-36m-10s,4.0,25.0,2.0,9.0,40.0,,0.9581921787462742,0.5880026035475675
2025-06-03--17h-36m-10s,11.0,17.0,1.0,11.0,40.0,,1.1592794807274087,0.7853981633974483
2025-06-03--17h-36m-10s,3.0,27.0,4.0,6.0,40.0,,0.9581921787462742,0.6154797086703874
2025-06-03--17h-36m-10s,9.0,20.0,3.0,8.0,40.0,,1.131834441185136,0.8148269163709889
2025-06-03--17h-36m-10s,13.0,16.0,2.0,9.0,40.0,,1.2132252231493863,0.8768157318939027
2025-06-03--17h-36m-10s,11.0,17.0,3.0,9.0,40.0,,1.2132252231493863,0.8354818739782283
2025-06-03--17h-36m-10s,9.0,16.0,5.0,10.0,40.0,,1.292206624403246,0.7590702092666634
2025-06-03--17h-36m-10s,10.0,19.0,1.0,10.0,40.0,,1.1040309877476002,0.7853981633974483
2025-06-03--17h-36m-10s,8.0,19.0,3.0,10.0,40.0,,1.1592794807274087,0.7297276562269663
2025-06-03--17h-36m-10s,8.0,18.0,3.0,11.0,40.0,,1.1863995522992576,0.7061190230785984
2025-06-03--17h-36m-10s,10.0,17.0,3.0,10.0,40.0,,1.2132252231493863,0.7853981633974483
2025-06-03--17h-36m-10s,9.0,18.0,3.0,10.0,40.0,,1.1863995522992576,0.7590702092666634
2025-06-03--17h-36m-10s,9.0,18.0,0.0,13.0,40.0,,1.1040309877476002,0.693980594900994
2025-06-03--17h-36m-10s,11.0,23.0,2.0,4.0,40.0,,1.0180812136981134,1.028157224545244
2025-06-03--17h-36m-10s,8.0,21.0,1.0,10.0,40.0,,1.0471975511965976,0.7297276562269663
2025-06-03--17h-36m-10s,8.0,18.0,4.0,10.0,40.0,,1.2132252231493863,0.7297276562269663
2025-06-03--17h-36m-10s,8.0,20.0,3.0,9.0,40.0,,1.131834441185136,0.7559694104239076
2025-06-03--17h-36m-10s,11.0,21.0,0.0,8.0,40.0,,1.0180812136981134,0.8646773037162983
2025-06-03--17h-36m-10s,10.0,14.0,2.0,14.0,40.0,,1.2661036727794992,0.7016741237876036
2025-06-03--17h-36m-10s,11.0,21.0,3.0,5.0,40.0,,1.1040309877476002,0.9775965506452678
2025-06-03--17h-36m-10s,8.0,24.0,1.0,7.0,40.0,,0.9581921787462742,0.818756237602561
2025-06-03--17h-36m-10s,6.0,19.0,8.0,7.0,40.0,,1.292206624403246,0.7468985930690365
2025-06-03--17h-36m-10s,2.0,30.0,6.0,2.0,40.0,,0.9272952180016122,0.7853981633974483
2025-06-03--17h-36m-10s,8.0,21.0,5.0,6.0,40.0,,1.1592794807274087,0.857071947850131
2025-06-03--17h-36m-10s,8.0,20.0,1.0,11.0,40.0,,1.0758322950780022,0.7061190230785984
2025-06-03--17h-36m-10s,6.0,21.0,4.0,9.0,40.0,,1.131834441185136,0.684719203002283
2025-06-03--17h-36m-10s,6.0,22.0,4.0,8.0,40.0,,1.1040309877476002,0.7137243789447656
2025-06-03--17h-36m-10s,13.0,20.0,2.0,5.0,40.0,,1.1040309877476002,1.0156751592381095
2025-06-03--17h-36m-10s,7.0,18.0,5.0,10.0,40.0,,1.2397845987056022,0.6966983611772631
2025-06-03--17h-36m-10s,3.0,25.0,1.0,11.0,40.0,,0.9272952180016122,0.4812753739423435
2025-06-03--17h-36m-10s,11.0,15.0,6.0,8.0,40.0,,1.3438532906163767,0.8646773037162983
2025-06-03--17h-36m-10s,4.0,27.0,2.0,7.0,40.0,,0.8956647938578649,0.6472848480156524
2025-06-03--17h-36m-10s,6.0,22.0,4.0,8.0,40.0,,1.1040309877476002,0.7137243789447656
2025-06-03--17h-36m-10s,12.0,17.0,5.0,6.0,40.0,,1.2661036727794992,0.9553166181245093
2025-06-03--17h-36m-10s,4.0,27.0,0.0,9.0,40.0,,0.8298316245918765,0.5880026035475675
2025-06-03--17h-36m-10s,10.0,19.0,2.0,9.0,40.0,,1.131834441185136,0.8117261175282332
2025-06-03--17h-36m-10s,3.0,20.0,3.0,14.0,40.0,,1.131834441185136,0.4335379093558366
2025-06-03--17h-36m-10s,7.0,17.0,6.0,10.0,40.0,,1.292206624403246,0.6966983611772631
2025-06-03--17h-36m-10s,7.0,20.0,3.0,10.0,40.0,,1.131834441185136,0.6966983611772631
2025-06-03--17h-36m-10s,8.0,20.0,3.0,9.0,40.0,,1.131834441185136,0.7559694104239076
2025-06-03--17h-36m-10s,10.0,17.0,2.0,11.0,40.0,,1.1863995522992576,0.7615796320852468
2025-06-03--17h-36m-10s,9.0,21.0,4.0,6.0,40.0,,1.131834441185136,0.8860771237926136
2025-06-03--17h-36m-10s,6.0,22.0,3.0,9.0,40.0,,1.0758322950780022,0.684719203002283
2025-06-03--17h-36m-10s,10.0,23.0,1.0,6.0,40.0,,0.9884320889261531,0.9117382909684876
2025-06-03--17h-36m-10s,8.0,19.0,2.0,11.0,40.0,,1.131834441185136,0.7061190230785984
2025-06-03--17h-36m-10s,7.0,22.0,5.0,6.0,40.0,,1.131834441185136,0.8238977337258602
2025-06-03--17h-36m-10s,7.0,24.0,2.0,7.0,40.0,,0.9884320889261531,0.7853981633974483
2025-06-03--17h-36m-10s,8.0,22.0,3.0,7.0,40.0,,1.0758322950780022,0.818756237602561
2025-06-03--17h-36m-10s,9.0,22.0,3.0,6.0,40.0,,1.0758322950780022,0.8860771237926136
2025-06-03--17h-36m-10s,6.0,15.0,7.0,12.0,40.0,,1.369438406004566,0.6154797086703874
2025-06-03--17h-36m-10s,8.0,22.0,3.0,7.0,40.0,,1.0758322950780022,0.818756237602561
2025-06-03--17h-36m-10s,10.0,19.0,4.0,7.0,40.0,,1.1863995522992576,0.8740979656176334
2025-06-03--17h-36m-10s,5.0,28.0,2.0,5.0,40.0,,0.863211890069541,0.7853981633974483
2025-06-03--17h-36m-10s,8.0,18.0,5.0,9.0,40.0,,1.2397845987056022,0.7559694104239076
2025-06-03--17h-36m-10s,6.0,24.0,1.0,9.0,40.0,,0.9581921787462742,0.684719203002283
2025-06-03--17h-36m-10s,11.0,17.0,3.0,9.0,40.0,,1.2132252231493863,0.8354818739782283
2025-06-03--17h-36m-10s,8.0,24.0,3.0,5.0,40.0,,1.0180812136981134,0.9018322525264895
2025-06-03--17h-36m-10s,5.0,19.0,8.0,8.0,40.0,,1.292206624403246,0.6689640742684072
2025-06-03--17h-36m-10s,10.0,19.0,4.0,7.0,40.0,,1.1863995522992576,0.8740979656176334
2025-06-03--17h-36m-10s,9.0,21.0,2.0,8.0,40.0,,1.0758322950780022,0.8148269163709889
2025-06-03--17h-36m-10s,12.0,21.0,3.0,4.0,40.0,,1.1040309877476002,1.0471975511965976
2025-06-03--17h-36m-10s,11.0,19.0,4.0,6.0,40.0,,1.1863995522992576,0.9346642639898864
2025-06-03--17h-36m-10s,3.0,22.0,2.0,13.0,40.0,,1.0471975511965976,0.4478323969289325
2025-06-03--17h-36m-10s,15.0,15.0,4.0,6.0,40.0,,1.292206624403246,1.0068536854342678
2025-06-03--17h-36m-10s,6.0,22.0,3.0,9.0,40.0,,1.0758322950780022,0.684719203002283
2025-06-03--17h-36m-10s,11.0,20.0,2.0,7.0,40.0,,1.1040309877476002,0.8974447095481337
2025-06-03--17h-36m-10s,8.0,21.0,3.0,8.0,40.0,,1.1040309877476002,0.7853981633974483
2025-06-03--17h-36m-10s,7.0,21.0,5.0,7.0,40.0,,1.1592794807274087,0.7853981633974483
2025-06-03--17h-36m-10s,8.0,22.0,1.0,9.0,40.0,,1.0180812136981134,0.7559694104239076
2025-06-03--17h-36m-10s,9.0,18.0,1.0,12.0,40.0,,1.131834441185136,0.7137243789447656
2025-06-03--17h-36m-10s,4.0,26.0,1.0,9.0,40.0,,0.8956647938578649,0.5880026035475675
2025-06-03--17h-36m-10s,9.0,18.0,2.0,11.0,40.0,,1.1592794807274087,0.7353144528166684
2025-06-03--17h-36m-10s,7.0,20.0,4.0,9.0,40.0,,1.1592794807274087,0.7227342478134157
2025-06-03--17h-36m-10s,9.0,20.0,3.0,8.0,40.0,,1.131834441185136,0.8148269163709889
2025-06-03--17h-36m-10s,14.0,16.0,2.0,8.0,40.0,,1.2132252231493863,0.9235114787792441
2025-06-03--17h-36m-10s,10.0,18.0,1.0,11.0,40.0,,1.131834441185136,0.7615796320852468
2025-06-03--17h-36m-10s,8.0,17.0,4.0,11.0,40.0,,1.2397845987056022,0.7061190230785984
2025-06-03--17h-36m-10s,7.0,24.0,3.0,6.0,40.0,,1.0180812136981134,0.8238977337258602
2025-06-03--17h-36m-10s,7.0,21.0,3.0,9.0,40.0,,1.1040309877476002,0.7227342478134157
2025-06-03--17h-36m-10s,11.0,21.0,2.0,6.0,40.0,,1.0758322950780022,0.9346642639898864
2025-06-03--17h-36m-10s,9.0,18.0,3.0,10.0,40.0,,1.1863995522992576,0.7590702092666634
2025-06-03--17h-36m-10s,12.0,18.0,5.0,5.0,40.0,,1.2397845987056022,0.9975930176940416
2025-06-03--17h-36m-10s,9.0,20.0,0.0,11.0,40.0,,1.0471975511965976,0.7353144528166684
2025-06-03--17h-36m-10s,5.0,18.0,5.0,12.0,40.0,,1.2397845987056022,0.573203309100855
2025-06-03--17h-36m-10s,8.0,24.0,1.0,7.0,40.0,,0.9581921787462742,0.818756237602561
2025-06-03--17h-36m-10s,8.0,16.0,6.0,10.0,40.0,,1.318116071652818,0.7297276562269663
2025-06-03--17h-36m-10s,10.0,16.0,7.0,7.0,40.0,,1.3438532906163767,0.8740979656176334
2025-06-03--17h-36m-10s,9.0,19.0,4.0,8.0,40.0,,1.1863995522992576,0.8148269163709889
2025-06-03--17h-36m-10s,13.0,19.0,1.0,7.0,40.0,,1.1040309877476002,0.9377444904051471
2025-06-03--17h-36m-10s,10.0,24.0,2.0,4.0,40.0,,0.9884320889261531,1.0068536854342678
2025-06-03--17h-36m-10s,5.0,21.0,4.0,10.0,40.0,,1.131834441185136,0.6154797086703874
2025-06-03--17h-36m-10s,8.0,15.0,6.0,11.0,40.0,,1.3438532906163767,0.7061190230785984
2025-06-03--17h-36m-10s,8.0,15.0,7.0,10.0,40.0,,1.369438406004566,0.7297276562269663
2025-06-03--17h-36m-10s,12.0,18.0,2.0,8.0,40.0,,1.1592794807274087,0.8860771237926136
2025-06-03--17h-36m-10s,10.0,22.0,1.0,7.0,40.0,,1.0180812136981134,0.8740979656176334
2025-06-03--17h-36m-10s,10.0,16.0,4.0,10.0,40.0,,1.2661036727794992,0.7853981633974483
2025-06-03--17h-36m-10s,9.0,16.0,4.0,11.0,40.0,,1.2661036727794992,0.7353144528166684
2025-06-03--17h-36m-10s,5.0,21.0,4.0,10.0,40.0,,1.131834441185136,0.6154797086703874
2025-06-03--17h-36m-10s,10.0,20.0,2.0,8.0,40.0,,1.1040309877476002,0.8410686705679303
2025-06-03--17h-36m-10s,10.0,21.0,4.0,5.0,40.0,,1.131834441185136,0.9553166181245093
2025-06-03--17h-36m-10s,8.0,20.0,5.0,7.0,40.0,,1.1863995522992576,0.818756237602561
2025-06-03--17h-36m-10s,9.0,20.0,4.0,7.0,40.0,,1.1592794807274087,0.848062078981481
2025-06-03--17h-36m-10s,5.0,22.0,2.0,11.0,40.0,,1.0471975511965976,0.5931997761496287
2025-06-03--17h-36m-10s,7.0,16.0,2.0,15.0,40.0,,1.2132252231493863,0.5993138964172853
2025-06-03--17h-36m-10s,4.0,24.0,4.0,8.0,40.0,,1.0471975511965976,0.6154797086703874
2025-06-03--17h-36m-10s,7.0,21.0,4.0,8.0,40.0,,1.131834441185136,0.7520400891923357
2025-06-03--17h-36m-10s,6.0,21.0,1.0,12.0,40.0,,1.0471975511965976,0.6154797086703874
2025-06-03--17h-36m-10s,6.0,25.0,1.0,8.0,40.0,,0.9272952180016122,0.7137243789447656
2025-06-03--17h-36m-10s,7.0,20.0,4.0,9.0,40.0,,1.1592794807274087,0.7227342478134157
2025-06-03--17h-36m-10s,7.0,22.0,2.0,9.0,40.0,,1.0471975511965976,0.7227342478134157
2025-06-03--17h-36m-10s,11.0,20.0,0.0,9.0,40.0,,1.0471975511965976,0.8354818739782283
2025-06-03--17h-36m-10s,8.0,20.0,5.0,7.0,40.0,,1.1863995522992576,0.818756237602561
2025-06-03--17h-36m-10s,8.0,17.0,3.0,12.0,40.0,,1.2132252231493863,0.684719203002283
2025-06-03--17h-36m-10s,7.0,21.0,1.0,11.0,40.0,,1.0471975511965976,0.6733516172467628
2025-06-03--17h-36m-10s,9.0,19.0,6.0,6.0,40.0,,1.2397845987056022,0.8860771237926136
2025-06-03--17h-36m-10s,11.0,22.0,1.0,6.0,40.0,,1.0180812136981134,0.9346642639898864
2025-06-03--17h-36m-10s,11.0,15.0,5.0,9.0,40.0,,1.318116071652818,0.8354818739782283
2025-06-03--17h-36m-10s,11.0,18.0,3.0,8.0,40.0,,1.1863995522992576,0.8646773037162983
2025-06-03--17h-36m-10s,8.0,22.0,3.0,7.0,40.0,,1.0758322950780022,0.818756237602561
2025-06-03--17h-36m-10s,9.0,23.0,3.0,5.0,40.0,,1.0471975511965976,0.9302740141154721
2025-06-03--17h-36m-10s,10.0,16.0,2.0,12.0,40.0,,1.2132252231493863,0.7398807743787408
2025-06-03--17h-36m-10s,12.0,15.0,4.0,9.0,40.0,,1.292206624403246,0.857071947850131
2025-06-03--17h-36m-10s,8.0,20.0,4.0,8.0,40.0,,1.1592794807274087,0.7853981633974483
2025-06-03--17h-36m-10s,9.0,17.0,2.0,12.0,40.0,,1.1863995522992576,0.7137243789447656
2025-06-03--17h-36m-10s,7.0,21.0,3.0,9.0,40.0,,1.1040309877476002,0.7227342478134157
2025-06-03--17h-36m-10s,11.0,17.0,4.0,8.0,40.0,,1.2397845987056022,0.8646773037162983
2025-06-03--17h-36m-10s,4.0,27.0,2.0,7.0,40.0,,0.8956647938578649,0.6472848480156524
2025-06-03--17h-36m-10s,9.0,22.0,1.0,8.0,40.0,,1.0180812136981134,0.8148269163709889
2025-06-03--17h-36m-10s,10.0,15.0,3.0,12.0,40.0,,1.2661036727794992,0.7398807743787408
2025-06-03--17h-36m-10s,13.0,13.0,5.0,9.0,40.0,,1.369438406004566,0.8768157318939027
2025-06-03--17h-36m-10s,7.0,19.0,1.0,13.0,40.0,,1.1040309877476002,0.6330518363897495
2025-06-03--17h-36m-10s,12.0,15.0,4.0,9.0,40.0,,1.292206624403246,0.857071947850131
2025-06-03--17h-36m-10s,6.0,19.0,1.0,14.0,40.0,,1.1040309877476002,0.5796397403637042
2025-06-03--17h-36m-10s,11.0,22.0,1.0,6.0,40.0,,1.0180812136981134,0.9346642639898864
2025-06-03--17h-36m-10s,6.0,16.0,6.0,12.0,40.0,,1.318116071652818,0.6154797086703874
2025-06-03--17h-36m-10s,8.0,20.0,1.0,11.0,40.0,,1.0758322950780022,0.7061190230785984
2025-06-03--17h-36m-10s,7.0,19.0,4.0,10.0,40.0,,1.1863995522992576,0.6966983611772631
2025-06-03--17h-36m-10s,11.0,15.0,5.0,9.0,40.0,,1.318116071652818,0.8354818739782283
2025-06-03--17h-36m-10s,7.0,21.0,5.0,7.0,40.0,,1.1592794807274087,0.7853981633974483
2025-06-03--17h-36m-10s,10.0,18.0,3.0,9.0,40.0,,1.1863995522992576,0.8117261175282332
2025-06-03--17h-36m-10s,10.0,19.0,4.0,7.0,40.0,,1.1863995522992576,0.8740979656176334
2025-06-03--17h-36m-10s,8.0,21.0,4.0,7.0,40.0,,1.131834441185136,0.818756237602561
2025-06-03--17h-36m-10s,12.0,14.0,1.0,13.0,40.0,,1.2397845987056022,0.7653928262204539
2025-06-03--17h-36m-10s,6.0,20.0,2.0,12.0,40.0,,1.1040309877476002,0.6154797086703874
2025-06-03--17h-36m-10s,5.0,19.0,3.0,13.0,40.0,,1.1592794807274087,0.5551211675567871
2025-06-03--17h-36m-10s,12.0,17.0,4.0,7.0,40.0,,1.2397845987056022,0.9185451719565397
2025-06-03--17h-36m-10s,12.0,17.0,2.0,9.0,40.0,,1.1863995522992576,0.857071947850131
2025-06-03--17h-36m-10s,7.0,15.0,3.0,15.0,40.0,,1.2661036727794992,0.5993138964172853
2025-06-03--17h-36m-10s,13.0,18.0,3.0,6.0,40.0,,1.1863995522992576,0.974053179577323
2025-06-03--17h-36m-10s,8.0,21.0,2.0,9.0,40.0,,1.0758322950780022,0.7559694104239076
2025-06-03--17h-36m-10s,6.0,21.0,3.0,10.0,40.0,,1.1040309877476002,0.659058035826409
2025-06-03--17h-36m-10s,8.0,18.0,4.0,10.0,40.0,,1.2132252231493863,0.7297276562269663
2025-06-03--17h-36m-10s,7.0,18.0,5.0,10.0,40.0,,1.2397845987056022,0.6966983611772631
2025-06-03--17h-36m-10s,7.0,23.0,1.0,9.0,40.0,,0.9884320889261531,0.7227342478134157
2025-06-03--17h-36m-10s,10.0,23.0,3.0,4.0,40.0,,1.0471975511965976,1.0068536854342678
2025-06-03--17h-36m-10s,8.0,23.0,3.0,6.0,40.0,,1.0471975511965976,0.857071947850131
2025-06-03--17h-36m-10s,10.0,20.0,4.0,6.0,40.0,,1.1592794807274087,0.9117382909684876
2025-06-03--17h-36m-10s,10.0,15.0,6.0,9.0,40.0,,1.3438532906163767,0.8117261175282332
2025-06-03--17h-36m-10s,8.0,16.0,5.0,11.0,40.0,,1.292206624403246,0.7061190230785984
2025-06-03--17h-36m-10s,5.0,24.0,3.0,8.0,40.0,,1.0180812136981134,0.6689640742684072
2025-06-03--17h-36m-10s,3.0,23.0,6.0,8.0,40.0,,1.131834441185136,0.5494672447576273
2025-06-03--17h-36m-10s,9.0,24.0,1.0,6.0,40.0,,0.9581921787462742,0.8860771237926136
2025-06-03--17h-36m-10s,7.0,22.0,2.0,9.0,40.0,,1.0471975511965976,0.7227342478134157
2025-06-03--17h-36m-10s,6.0,22.0,3.0,9.0,40.0,,1.0758322950780022,0.684719203002283
2025-06-03--17h-36m-10s,7.0,20.0,2.0,11.0,40.0,,1.1040309877476002,0.6733516172467628
2025-06-03--17h-36m-10s,8.0,20.0,3.0,9.0,40.0,,1.131834441185136,0.7559694104239076
2025-06-03--17h-36m-10s,4.0,23.0,4.0,9.0,40.0,,1.0758322950780022,0.5880026035475675
2025-06-03--17h-36m-10s,9.0,19.0,4.0,8.0,40.0,,1.1863995522992576,0.8148269163709889
2025-06-03--17h-36m-10s,9.0,20.0,4.0,7.0,40.0,,1.1592794807274087,0.848062078981481
