data_dir,C',HH,SB,VV,N,theta_estimate,delta_phi_estimate,clipped_delta_phi_estimate
2025-07-07--12h-05m-34s,9.0,30.0,1.0,0.0,40.0,0.7227342478134156,1.2717812581031218,1.2717812581031218
2025-07-07--12h-05m-34s,10.0,29.0,1.0,0.0,40.0,0.759761932507315,1.2888950729374034,1.2888950729374034
2025-07-07--12h-05m-34s,6.0,32.0,0.0,2.0,40.0,0.7227342478134156,,1.5707963267948966
2025-07-07--12h-05m-34s,14.0,25.0,0.0,1.0,40.0,0.9272952180016122,,1.5707963267948966
2025-07-07--12h-05m-34s,8.0,31.0,0.0,1.0,40.0,0.7227342478134156,,1.5707963267948966
2025-07-07--12h-05m-34s,5.0,33.0,0.0,2.0,40.0,0.6840812317953292,,1.5707963267948966
2025-07-07--12h-05m-34s,4.0,35.0,0.0,1.0,40.0,0.5548110329800715,,1.5707963267948966
2025-07-07--12h-05m-34s,7.0,32.0,0.0,1.0,40.0,0.6840812317953292,,1.5707963267948966
2025-07-07--12h-05m-34s,8.0,32.0,0.0,0.0,40.0,0.6435011087932843,,1.5707963267948966
2025-07-07--12h-05m-34s,6.0,32.0,2.0,0.0,40.0,0.6435011087932843,1.0567942908988455,1.0567942908988455
2025-07-07--12h-05m-34s,9.0,30.0,1.0,0.0,40.0,0.7227342478134156,1.2717812581031218,1.2717812581031218
2025-07-07--12h-05m-34s,12.0,28.0,0.0,0.0,40.0,0.7953988301841436,,1.5707963267948966
2025-07-07--12h-05m-34s,9.0,31.0,0.0,0.0,40.0,0.6840812317953292,,1.5707963267948966
2025-07-07--12h-05m-34s,10.0,28.0,0.0,2.0,40.0,0.863211890069541,,1.5707963267948966
2025-07-07--12h-05m-34s,5.0,32.0,1.0,2.0,40.0,0.7227342478134156,1.1652490397953428,1.1652490397953428
2025-07-07--12h-05m-34s,4.0,36.0,0.0,0.0,40.0,0.45102681179626236,,1.5707963267948966
2025-07-07--12h-05m-34s,3.0,37.0,0.0,0.0,40.0,0.3897607327974747,,1.5707963267948966
2025-07-07--12h-05m-34s,7.0,33.0,0.0,0.0,40.0,0.6005941268660511,,1.5707963267948966
2025-07-07--12h-05m-34s,11.0,28.0,0.0,1.0,40.0,0.8298316245918765,,1.5707963267948966
2025-07-07--12h-05m-34s,9.0,30.0,0.0,1.0,40.0,0.759761932507315,,1.5707963267948966
2025-07-07--12h-05m-34s,13.0,25.0,1.0,1.0,40.0,0.9272952180016122,1.329159167141939,1.329159167141939
2025-07-07--12h-05m-34s,7.0,33.0,0.0,0.0,40.0,0.6005941268660511,,1.5707963267948966
2025-07-07--12h-05m-34s,9.0,29.0,1.0,1.0,40.0,0.7953988301841436,1.2717812581031218,1.2717812581031218
2025-07-07--12h-05m-34s,13.0,26.0,0.0,1.0,40.0,0.8956647938578649,,1.5707963267948966
2025-07-07--12h-05m-34s,13.0,27.0,0.0,0.0,40.0,0.8298316245918765,,1.5707963267948966
2025-07-07--12h-05m-34s,6.0,33.0,0.0,1.0,40.0,0.6435011087932843,,1.5707963267948966
2025-07-07--12h-05m-34s,9.0,31.0,0.0,0.0,40.0,0.6840812317953292,,1.5707963267948966
2025-07-07--12h-05m-34s,5.0,34.0,0.0,1.0,40.0,0.6005941268660511,,1.5707963267948966
2025-07-07--12h-05m-34s,7.0,33.0,0.0,0.0,40.0,0.6005941268660511,,1.5707963267948966
2025-07-07--12h-05m-34s,9.0,31.0,0.0,0.0,40.0,0.6840812317953292,,1.5707963267948966
2025-07-07--12h-05m-34s,6.0,34.0,0.0,0.0,40.0,0.5548110329800715,,1.5707963267948966
2025-07-07--12h-05m-34s,11.0,28.0,0.0,1.0,40.0,0.8298316245918765,,1.5707963267948966
2025-07-07--12h-05m-34s,5.0,35.0,0.0,0.0,40.0,0.5053605102841573,,1.5707963267948966
2025-07-07--12h-05m-34s,8.0,30.0,0.0,2.0,40.0,0.7953988301841436,,1.5707963267948966
2025-07-07--12h-05m-34s,8.0,30.0,1.0,1.0,40.0,0.759761932507315,1.2519650181564412,1.2519650181564412
2025-07-07--12h-05m-34s,11.0,29.0,0.0,0.0,40.0,0.759761932507315,,1.5707963267948966
2025-07-07--12h-05m-34s,10.0,29.0,0.0,1.0,40.0,0.7953988301841436,,1.5707963267948966
2025-07-07--12h-05m-34s,12.0,26.0,0.0,2.0,40.0,0.9272952180016122,,1.5707963267948966
2025-07-07--12h-05m-34s,10.0,29.0,1.0,0.0,40.0,0.759761932507315,1.2888950729374034,1.2888950729374034
2025-07-07--12h-05m-34s,10.0,29.0,0.0,1.0,40.0,0.7953988301841436,,1.5707963267948966
2025-07-07--12h-05m-34s,4.0,35.0,0.0,1.0,40.0,0.5548110329800715,,1.5707963267948966
2025-07-07--12h-05m-34s,4.0,34.0,0.0,2.0,40.0,0.6435011087932843,,1.5707963267948966
2025-07-07--12h-05m-34s,7.0,33.0,0.0,0.0,40.0,0.6005941268660511,,1.5707963267948966
2025-07-07--12h-05m-34s,12.0,26.0,1.0,1.0,40.0,0.8956647938578649,1.3172147461466335,1.3172147461466335
2025-07-07--12h-05m-34s,10.0,29.0,1.0,0.0,40.0,0.759761932507315,1.2888950729374034,1.2888950729374034
2025-07-07--12h-05m-34s,6.0,34.0,0.0,0.0,40.0,0.5548110329800715,,1.5707963267948966
2025-07-07--12h-05m-34s,9.0,29.0,1.0,1.0,40.0,0.7953988301841436,1.2717812581031218,1.2717812581031218
2025-07-07--12h-05m-34s,7.0,30.0,0.0,3.0,40.0,0.8298316245918765,,1.5707963267948966
2025-07-07--12h-05m-34s,8.0,31.0,1.0,0.0,40.0,0.6840812317953292,1.2519650181564412,1.2519650181564412
2025-07-07--12h-05m-34s,10.0,30.0,0.0,0.0,40.0,0.7227342478134156,,1.5707963267948966
2025-07-07--12h-05m-34s,10.0,30.0,0.0,0.0,40.0,0.7227342478134156,,1.5707963267948966
2025-07-07--12h-05m-34s,6.0,34.0,0.0,0.0,40.0,0.5548110329800715,,1.5707963267948966
2025-07-07--12h-05m-34s,8.0,30.0,1.0,1.0,40.0,0.759761932507315,1.2519650181564412,1.2519650181564412
2025-07-07--12h-05m-34s,10.0,29.0,1.0,0.0,40.0,0.759761932507315,1.2888950729374034,1.2888950729374034
2025-07-07--12h-05m-34s,9.0,30.0,1.0,0.0,40.0,0.7227342478134156,1.2717812581031218,1.2717812581031218
2025-07-07--12h-05m-34s,7.0,28.0,0.0,5.0,40.0,0.9581921787462742,,1.5707963267948966
2025-07-07--12h-05m-34s,13.0,26.0,1.0,0.0,40.0,0.863211890069541,1.329159167141939,1.329159167141939
2025-07-07--12h-05m-34s,13.0,27.0,0.0,0.0,40.0,0.8298316245918765,,1.5707963267948966
2025-07-07--12h-05m-34s,6.0,33.0,0.0,1.0,40.0,0.6435011087932843,,1.5707963267948966
2025-07-07--12h-05m-34s,8.0,31.0,1.0,0.0,40.0,0.6840812317953292,1.2519650181564412,1.2519650181564412
2025-07-07--12h-05m-34s,10.0,29.0,0.0,1.0,40.0,0.7953988301841436,,1.5707963267948966
2025-07-07--12h-05m-34s,13.0,26.0,0.0,1.0,40.0,0.8956647938578649,,1.5707963267948966
2025-07-07--12h-05m-34s,14.0,24.0,1.0,1.0,40.0,0.9581921787462742,1.3399691274240697,1.3399691274240697
2025-07-07--12h-05m-34s,5.0,33.0,0.0,2.0,40.0,0.6840812317953292,,1.5707963267948966
2025-07-07--12h-05m-34s,14.0,25.0,1.0,0.0,40.0,0.8956647938578649,1.3399691274240697,1.3399691274240697
2025-07-07--12h-05m-34s,9.0,30.0,0.0,1.0,40.0,0.759761932507315,,1.5707963267948966
2025-07-07--12h-05m-34s,11.0,28.0,1.0,0.0,40.0,0.7953988301841436,1.3038980206770496,1.3038980206770496
2025-07-07--12h-05m-34s,7.0,33.0,0.0,0.0,40.0,0.6005941268660511,,1.5707963267948966
2025-07-07--12h-05m-34s,10.0,27.0,1.0,2.0,40.0,0.8956647938578649,1.2888950729374034,1.2888950729374034
2025-07-07--12h-05m-34s,6.0,34.0,0.0,0.0,40.0,0.5548110329800715,,1.5707963267948966
2025-07-07--12h-05m-34s,6.0,33.0,0.0,1.0,40.0,0.6435011087932843,,1.5707963267948966
2025-07-07--12h-05m-34s,13.0,27.0,0.0,0.0,40.0,0.8298316245918765,,1.5707963267948966
2025-07-07--12h-05m-34s,10.0,30.0,0.0,0.0,40.0,0.7227342478134156,,1.5707963267948966
2025-07-07--12h-05m-34s,6.0,33.0,0.0,1.0,40.0,0.6435011087932843,,1.5707963267948966
2025-07-07--12h-05m-34s,7.0,32.0,0.0,1.0,40.0,0.6840812317953292,,1.5707963267948966
2025-07-07--12h-05m-34s,7.0,30.0,3.0,0.0,40.0,0.7227342478134156,0.9983935107459703,0.9983935107459703
2025-07-07--12h-05m-34s,15.0,23.0,1.0,1.0,40.0,0.9884320889261531,1.3498286429719393,1.3498286429719393
2025-07-07--12h-05m-34s,9.0,28.0,1.0,2.0,40.0,0.863211890069541,1.2717812581031218,1.2717812581031218
2025-07-07--12h-05m-34s,10.0,30.0,0.0,0.0,40.0,0.7227342478134156,,1.5707963267948966
2025-07-07--12h-05m-34s,9.0,28.0,0.0,3.0,40.0,0.8956647938578649,,1.5707963267948966
2025-07-07--12h-05m-34s,10.0,29.0,0.0,1.0,40.0,0.7953988301841436,,1.5707963267948966
2025-07-07--12h-05m-34s,11.0,29.0,0.0,0.0,40.0,0.759761932507315,,1.5707963267948966
2025-07-07--12h-05m-34s,11.0,28.0,0.0,1.0,40.0,0.8298316245918765,,1.5707963267948966
2025-07-07--12h-05m-34s,5.0,32.0,1.0,2.0,40.0,0.7227342478134156,1.1652490397953428,1.1652490397953428
2025-07-07--12h-05m-34s,9.0,31.0,0.0,0.0,40.0,0.6840812317953292,,1.5707963267948966
2025-07-07--12h-05m-34s,11.0,29.0,0.0,0.0,40.0,0.759761932507315,,1.5707963267948966
2025-07-07--12h-05m-34s,10.0,28.0,0.0,2.0,40.0,0.863211890069541,,1.5707963267948966
2025-07-07--12h-05m-34s,9.0,31.0,0.0,0.0,40.0,0.6840812317953292,,1.5707963267948966
2025-07-07--12h-05m-34s,6.0,31.0,1.0,2.0,40.0,0.759761932507315,1.200373784790599,1.200373784790599
2025-07-07--12h-05m-34s,6.0,32.0,0.0,2.0,40.0,0.7227342478134156,,1.5707963267948966
2025-07-07--12h-05m-34s,10.0,29.0,0.0,1.0,40.0,0.7953988301841436,,1.5707963267948966
2025-07-07--12h-05m-34s,10.0,30.0,0.0,0.0,40.0,0.7227342478134156,,1.5707963267948966
2025-07-07--12h-05m-34s,7.0,33.0,0.0,0.0,40.0,0.6005941268660511,,1.5707963267948966
2025-07-07--12h-05m-34s,7.0,32.0,1.0,0.0,40.0,0.6435011087932843,1.2285922751034737,1.2285922751034737
2025-07-07--12h-05m-34s,10.0,30.0,0.0,0.0,40.0,0.7227342478134156,,1.5707963267948966
2025-07-07--12h-05m-34s,7.0,33.0,0.0,0.0,40.0,0.6005941268660511,,1.5707963267948966
2025-07-07--12h-05m-34s,10.0,27.0,0.0,3.0,40.0,0.9272952180016122,,1.5707963267948966
2025-07-07--12h-05m-34s,11.0,27.0,0.0,2.0,40.0,0.8956647938578649,,1.5707963267948966
2025-07-07--12h-05m-34s,4.0,35.0,0.0,1.0,40.0,0.5548110329800715,,1.5707963267948966
2025-07-07--12h-05m-34s,3.0,37.0,0.0,0.0,40.0,0.3897607327974747,,1.5707963267948966
2025-07-07--12h-05m-34s,15.0,23.0,0.0,2.0,40.0,1.0180812136981134,,1.5707963267948966
2025-07-07--12h-05m-34s,12.0,27.0,1.0,0.0,40.0,0.8298316245918765,1.3172147461466335,1.3172147461466335
2025-07-07--12h-05m-34s,8.0,30.0,1.0,1.0,40.0,0.759761932507315,1.2519650181564412,1.2519650181564412
2025-07-07--12h-05m-34s,8.0,32.0,0.0,0.0,40.0,0.6435011087932843,,1.5707963267948966
2025-07-07--12h-05m-34s,11.0,29.0,0.0,0.0,40.0,0.759761932507315,,1.5707963267948966
2025-07-07--12h-05m-34s,7.0,28.0,0.0,5.0,40.0,0.9581921787462742,,1.5707963267948966
2025-07-07--12h-05m-34s,9.0,30.0,0.0,1.0,40.0,0.759761932507315,,1.5707963267948966
2025-07-07--12h-05m-34s,6.0,34.0,0.0,0.0,40.0,0.5548110329800715,,1.5707963267948966
2025-07-07--12h-05m-34s,9.0,31.0,0.0,0.0,40.0,0.6840812317953292,,1.5707963267948966
2025-07-07--12h-05m-34s,9.0,31.0,0.0,0.0,40.0,0.6840812317953292,,1.5707963267948966
2025-07-07--12h-05m-34s,10.0,27.0,0.0,3.0,40.0,0.9272952180016122,,1.5707963267948966
2025-07-07--12h-05m-34s,13.0,25.0,0.0,2.0,40.0,0.9581921787462742,,1.5707963267948966
2025-07-07--12h-05m-34s,13.0,26.0,1.0,0.0,40.0,0.863211890069541,1.329159167141939,1.329159167141939
2025-07-07--12h-05m-34s,10.0,29.0,0.0,1.0,40.0,0.7953988301841436,,1.5707963267948966
2025-07-07--12h-05m-34s,4.0,34.0,0.0,2.0,40.0,0.6435011087932843,,1.5707963267948966
2025-07-07--12h-05m-34s,8.0,32.0,0.0,0.0,40.0,0.6435011087932843,,1.5707963267948966
2025-07-07--12h-05m-34s,16.0,24.0,0.0,0.0,40.0,0.9272952180016122,,1.5707963267948966
2025-07-07--12h-05m-34s,9.0,30.0,0.0,1.0,40.0,0.759761932507315,,1.5707963267948966
2025-07-07--12h-05m-34s,16.0,21.0,0.0,3.0,40.0,1.1040309877476002,,1.5707963267948966
2025-07-07--12h-05m-34s,6.0,33.0,0.0,1.0,40.0,0.6435011087932843,,1.5707963267948966
2025-07-07--12h-05m-34s,6.0,32.0,1.0,1.0,40.0,0.6840812317953292,1.200373784790599,1.200373784790599
2025-07-07--12h-05m-34s,10.0,30.0,0.0,0.0,40.0,0.7227342478134156,,1.5707963267948966
2025-07-07--12h-05m-34s,8.0,30.0,1.0,1.0,40.0,0.759761932507315,1.2519650181564412,1.2519650181564412
2025-07-07--12h-05m-34s,13.0,26.0,0.0,1.0,40.0,0.8956647938578649,,1.5707963267948966
2025-07-07--12h-05m-34s,7.0,33.0,0.0,0.0,40.0,0.6005941268660511,,1.5707963267948966
2025-07-07--12h-05m-34s,9.0,30.0,0.0,1.0,40.0,0.759761932507315,,1.5707963267948966
2025-07-07--12h-05m-34s,6.0,33.0,0.0,1.0,40.0,0.6435011087932843,,1.5707963267948966
2025-07-07--12h-05m-34s,9.0,28.0,1.0,2.0,40.0,0.863211890069541,1.2717812581031218,1.2717812581031218
2025-07-07--12h-05m-34s,9.0,28.0,1.0,2.0,40.0,0.863211890069541,1.2717812581031218,1.2717812581031218
2025-07-07--12h-05m-34s,7.0,33.0,0.0,0.0,40.0,0.6005941268660511,,1.5707963267948966
2025-07-07--12h-05m-34s,8.0,30.0,1.0,1.0,40.0,0.759761932507315,1.2519650181564412,1.2519650181564412
2025-07-07--12h-05m-34s,9.0,29.0,0.0,2.0,40.0,0.8298316245918765,,1.5707963267948966
2025-07-07--12h-05m-34s,14.0,23.0,1.0,2.0,40.0,1.0180812136981134,1.3399691274240697,1.3399691274240697
2025-07-07--12h-05m-34s,8.0,32.0,0.0,0.0,40.0,0.6435011087932843,,1.5707963267948966
2025-07-07--12h-05m-34s,11.0,29.0,0.0,0.0,40.0,0.759761932507315,,1.5707963267948966
2025-07-07--12h-05m-34s,9.0,31.0,0.0,0.0,40.0,0.6840812317953292,,1.5707963267948966
2025-07-07--12h-05m-34s,10.0,30.0,0.0,0.0,40.0,0.7227342478134156,,1.5707963267948966
2025-07-07--12h-05m-34s,5.0,35.0,0.0,0.0,40.0,0.5053605102841573,,1.5707963267948966
2025-07-07--12h-05m-34s,13.0,27.0,0.0,0.0,40.0,0.8298316245918765,,1.5707963267948966
2025-07-07--12h-05m-34s,11.0,26.0,1.0,2.0,40.0,0.9272952180016122,1.3038980206770496,1.3038980206770496
2025-07-07--12h-05m-34s,7.0,30.0,0.0,3.0,40.0,0.8298316245918765,,1.5707963267948966
2025-07-07--12h-05m-34s,6.0,34.0,0.0,0.0,40.0,0.5548110329800715,,1.5707963267948966
2025-07-07--12h-05m-34s,6.0,31.0,0.0,3.0,40.0,0.7953988301841436,,1.5707963267948966
2025-07-07--12h-05m-34s,9.0,28.0,1.0,2.0,40.0,0.863211890069541,1.2717812581031218,1.2717812581031218
2025-07-07--12h-05m-34s,6.0,32.0,2.0,0.0,40.0,0.6435011087932843,1.0567942908988455,1.0567942908988455
2025-07-07--12h-05m-34s,5.0,34.0,0.0,1.0,40.0,0.6005941268660511,,1.5707963267948966
2025-07-07--12h-05m-34s,4.0,35.0,0.0,1.0,40.0,0.5548110329800715,,1.5707963267948966
2025-07-07--12h-05m-34s,6.0,33.0,1.0,0.0,40.0,0.6005941268660511,1.200373784790599,1.200373784790599
2025-07-07--12h-05m-34s,9.0,28.0,1.0,2.0,40.0,0.863211890069541,1.2717812581031218,1.2717812581031218
2025-07-07--12h-05m-34s,10.0,29.0,0.0,1.0,40.0,0.7953988301841436,,1.5707963267948966
2025-07-07--12h-05m-34s,5.0,34.0,0.0,1.0,40.0,0.6005941268660511,,1.5707963267948966
2025-07-07--12h-05m-34s,8.0,31.0,0.0,1.0,40.0,0.7227342478134156,,1.5707963267948966
2025-07-07--12h-05m-34s,8.0,32.0,0.0,0.0,40.0,0.6435011087932843,,1.5707963267948966
2025-07-07--12h-05m-34s,9.0,30.0,0.0,1.0,40.0,0.759761932507315,,1.5707963267948966
2025-07-07--12h-05m-34s,8.0,30.0,0.0,2.0,40.0,0.7953988301841436,,1.5707963267948966
2025-07-07--12h-05m-34s,7.0,32.0,0.0,1.0,40.0,0.6840812317953292,,1.5707963267948966
2025-07-07--12h-05m-34s,11.0,27.0,0.0,2.0,40.0,0.8956647938578649,,1.5707963267948966
2025-07-07--12h-05m-34s,11.0,28.0,0.0,1.0,40.0,0.8298316245918765,,1.5707963267948966
2025-07-07--12h-05m-34s,9.0,28.0,1.0,2.0,40.0,0.863211890069541,1.2717812581031218,1.2717812581031218
2025-07-07--12h-05m-34s,10.0,29.0,1.0,0.0,40.0,0.759761932507315,1.2888950729374034,1.2888950729374034
2025-07-07--12h-05m-34s,6.0,34.0,0.0,0.0,40.0,0.5548110329800715,,1.5707963267948966
2025-07-07--12h-05m-34s,11.0,28.0,1.0,0.0,40.0,0.7953988301841436,1.3038980206770496,1.3038980206770496
2025-07-07--12h-05m-34s,5.0,35.0,0.0,0.0,40.0,0.5053605102841573,,1.5707963267948966
2025-07-07--12h-05m-34s,10.0,28.0,0.0,2.0,40.0,0.863211890069541,,1.5707963267948966
2025-07-07--12h-05m-34s,8.0,30.0,0.0,2.0,40.0,0.7953988301841436,,1.5707963267948966
2025-07-07--12h-05m-34s,7.0,32.0,1.0,0.0,40.0,0.6435011087932843,1.2285922751034737,1.2285922751034737
2025-07-07--12h-05m-34s,10.0,27.0,2.0,1.0,40.0,0.863211890069541,1.1652490397953428,1.1652490397953428
2025-07-07--12h-05m-34s,9.0,30.0,0.0,1.0,40.0,0.759761932507315,,1.5707963267948966
2025-07-07--12h-05m-34s,13.0,26.0,0.0,1.0,40.0,0.8956647938578649,,1.5707963267948966
2025-07-07--12h-05m-34s,12.0,28.0,0.0,0.0,40.0,0.7953988301841436,,1.5707963267948966
2025-07-07--12h-05m-34s,8.0,31.0,0.0,1.0,40.0,0.7227342478134156,,1.5707963267948966
2025-07-07--12h-05m-34s,7.0,33.0,0.0,0.0,40.0,0.6005941268660511,,1.5707963267948966
2025-07-07--12h-05m-34s,11.0,29.0,0.0,0.0,40.0,0.759761932507315,,1.5707963267948966
2025-07-07--12h-05m-34s,9.0,29.0,1.0,1.0,40.0,0.7953988301841436,1.2717812581031218,1.2717812581031218
2025-07-07--12h-05m-34s,12.0,27.0,0.0,1.0,40.0,0.863211890069541,,1.5707963267948966
2025-07-07--12h-05m-34s,7.0,32.0,0.0,1.0,40.0,0.6840812317953292,,1.5707963267948966
2025-07-07--12h-05m-34s,14.0,25.0,0.0,1.0,40.0,0.9272952180016122,,1.5707963267948966
2025-07-07--12h-05m-34s,10.0,27.0,0.0,3.0,40.0,0.9272952180016122,,1.5707963267948966
2025-07-07--12h-05m-34s,2.0,37.0,1.0,0.0,40.0,0.3897607327974747,0.9611727343619674,0.9611727343619674
2025-07-07--12h-05m-34s,8.0,32.0,0.0,0.0,40.0,0.6435011087932843,,1.5707963267948966
2025-07-07--12h-05m-34s,11.0,28.0,1.0,0.0,40.0,0.7953988301841436,1.3038980206770496,1.3038980206770496
2025-07-07--12h-05m-34s,10.0,30.0,0.0,0.0,40.0,0.7227342478134156,,1.5707963267948966
2025-07-07--12h-05m-34s,13.0,27.0,0.0,0.0,40.0,0.8298316245918765,,1.5707963267948966
2025-07-07--12h-05m-34s,10.0,30.0,0.0,0.0,40.0,0.7227342478134156,,1.5707963267948966
2025-07-07--12h-05m-34s,18.0,22.0,0.0,0.0,40.0,0.9884320889261531,,1.5707963267948966
2025-07-07--12h-05m-34s,9.0,30.0,0.0,1.0,40.0,0.759761932507315,,1.5707963267948966
2025-07-07--12h-05m-34s,9.0,30.0,0.0,1.0,40.0,0.759761932507315,,1.5707963267948966
2025-07-07--12h-05m-34s,9.0,28.0,1.0,2.0,40.0,0.863211890069541,1.2717812581031218,1.2717812581031218
2025-07-07--12h-05m-34s,8.0,30.0,1.0,1.0,40.0,0.759761932507315,1.2519650181564412,1.2519650181564412
2025-07-07--12h-05m-34s,8.0,31.0,0.0,1.0,40.0,0.7227342478134156,,1.5707963267948966
2025-07-07--12h-05m-34s,14.0,26.0,0.0,0.0,40.0,0.863211890069541,,1.5707963267948966
2025-07-07--12h-05m-34s,11.0,29.0,0.0,0.0,40.0,0.759761932507315,,1.5707963267948966
2025-07-07--12h-05m-34s,7.0,33.0,0.0,0.0,40.0,0.6005941268660511,,1.5707963267948966
2025-07-07--12h-05m-34s,9.0,28.0,0.0,3.0,40.0,0.8956647938578649,,1.5707963267948966
2025-07-07--12h-05m-34s,7.0,32.0,0.0,1.0,40.0,0.6840812317953292,,1.5707963267948966
2025-07-07--12h-05m-34s,10.0,29.0,0.0,1.0,40.0,0.7953988301841436,,1.5707963267948966
2025-07-07--12h-05m-34s,8.0,31.0,0.0,1.0,40.0,0.7227342478134156,,1.5707963267948966
2025-07-07--12h-05m-34s,9.0,28.0,1.0,2.0,40.0,0.863211890069541,1.2717812581031218,1.2717812581031218
2025-07-07--12h-05m-34s,6.0,33.0,0.0,1.0,40.0,0.6435011087932843,,1.5707963267948966
2025-07-07--12h-05m-34s,11.0,27.0,0.0,2.0,40.0,0.8956647938578649,,1.5707963267948966
2025-07-07--12h-05m-34s,9.0,31.0,0.0,0.0,40.0,0.6840812317953292,,1.5707963267948966
2025-07-07--12h-05m-34s,11.0,27.0,0.0,2.0,40.0,0.8956647938578649,,1.5707963267948966
2025-07-07--12h-05m-34s,6.0,33.0,0.0,1.0,40.0,0.6435011087932843,,1.5707963267948966
2025-07-07--12h-05m-34s,13.0,27.0,0.0,0.0,40.0,0.8298316245918765,,1.5707963267948966
2025-07-07--12h-05m-34s,7.0,31.0,2.0,0.0,40.0,0.6840812317953292,1.091041148138445,1.091041148138445
2025-07-07--12h-05m-34s,15.0,24.0,1.0,0.0,40.0,0.9272952180016122,1.3498286429719393,1.3498286429719393
2025-07-07--12h-05m-34s,6.0,34.0,0.0,0.0,40.0,0.5548110329800715,,1.5707963267948966
2025-07-07--12h-05m-34s,5.0,35.0,0.0,0.0,40.0,0.5053605102841573,,1.5707963267948966
2025-07-07--12h-05m-34s,7.0,32.0,0.0,1.0,40.0,0.6840812317953292,,1.5707963267948966
2025-07-07--12h-05m-34s,8.0,30.0,1.0,1.0,40.0,0.759761932507315,1.2519650181564412,1.2519650181564412
2025-07-07--12h-05m-34s,12.0,26.0,0.0,2.0,40.0,0.9272952180016122,,1.5707963267948966
2025-07-07--12h-05m-34s,11.0,26.0,2.0,1.0,40.0,0.8956647938578649,1.1838489076426102,1.1838489076426102
2025-07-07--12h-05m-34s,12.0,28.0,0.0,0.0,40.0,0.7953988301841436,,1.5707963267948966
2025-07-07--12h-05m-34s,13.0,26.0,0.0,1.0,40.0,0.8956647938578649,,1.5707963267948966
2025-07-07--12h-05m-34s,12.0,28.0,0.0,0.0,40.0,0.7953988301841436,,1.5707963267948966
2025-07-07--12h-05m-34s,6.0,34.0,0.0,0.0,40.0,0.5548110329800715,,1.5707963267948966
2025-07-07--12h-05m-34s,7.0,32.0,0.0,1.0,40.0,0.6840812317953292,,1.5707963267948966
2025-07-07--12h-05m-34s,11.0,26.0,0.0,3.0,40.0,0.9581921787462742,,1.5707963267948966
2025-07-07--12h-05m-34s,10.0,30.0,0.0,0.0,40.0,0.7227342478134156,,1.5707963267948966
2025-07-07--12h-05m-34s,7.0,32.0,0.0,1.0,40.0,0.6840812317953292,,1.5707963267948966
2025-07-07--12h-05m-34s,7.0,32.0,0.0,1.0,40.0,0.6840812317953292,,1.5707963267948966
2025-07-07--12h-05m-34s,9.0,31.0,0.0,0.0,40.0,0.6840812317953292,,1.5707963267948966
2025-07-07--12h-05m-34s,4.0,36.0,0.0,0.0,40.0,0.45102681179626236,,1.5707963267948966
2025-07-07--12h-05m-34s,5.0,32.0,2.0,1.0,40.0,0.6840812317953292,1.0147237473422375,1.0147237473422375
2025-07-07--12h-05m-34s,9.0,30.0,1.0,0.0,40.0,0.7227342478134156,1.2717812581031218,1.2717812581031218
2025-07-07--12h-05m-34s,5.0,33.0,0.0,2.0,40.0,0.6840812317953292,,1.5707963267948966
2025-07-07--12h-05m-34s,11.0,28.0,0.0,1.0,40.0,0.8298316245918765,,1.5707963267948966
2025-07-07--12h-05m-34s,8.0,32.0,0.0,0.0,40.0,0.6435011087932843,,1.5707963267948966
2025-07-07--12h-05m-34s,5.0,35.0,0.0,0.0,40.0,0.5053605102841573,,1.5707963267948966
2025-07-07--12h-05m-34s,9.0,31.0,0.0,0.0,40.0,0.6840812317953292,,1.5707963267948966
2025-07-07--12h-05m-34s,8.0,31.0,0.0,1.0,40.0,0.7227342478134156,,1.5707963267948966
2025-07-07--12h-05m-34s,8.0,32.0,0.0,0.0,40.0,0.6435011087932843,,1.5707963267948966
2025-07-07--12h-05m-34s,11.0,29.0,0.0,0.0,40.0,0.759761932507315,,1.5707963267948966
2025-07-07--12h-05m-34s,8.0,31.0,1.0,0.0,40.0,0.6840812317953292,1.2519650181564412,1.2519650181564412
2025-07-07--12h-05m-34s,10.0,30.0,0.0,0.0,40.0,0.7227342478134156,,1.5707963267948966
2025-07-07--12h-05m-34s,10.0,29.0,1.0,0.0,40.0,0.759761932507315,1.2888950729374034,1.2888950729374034
2025-07-07--12h-05m-34s,8.0,32.0,0.0,0.0,40.0,0.6435011087932843,,1.5707963267948966
2025-07-07--12h-05m-34s,6.0,31.0,1.0,2.0,40.0,0.759761932507315,1.200373784790599,1.200373784790599
2025-07-07--12h-05m-34s,10.0,28.0,0.0,2.0,40.0,0.863211890069541,,1.5707963267948966
2025-07-07--12h-05m-34s,8.0,31.0,1.0,0.0,40.0,0.6840812317953292,1.2519650181564412,1.2519650181564412
2025-07-07--12h-05m-34s,10.0,30.0,0.0,0.0,40.0,0.7227342478134156,,1.5707963267948966
2025-07-07--12h-05m-34s,7.0,32.0,1.0,0.0,40.0,0.6435011087932843,1.2285922751034737,1.2285922751034737
2025-07-07--12h-05m-34s,5.0,34.0,0.0,1.0,40.0,0.6005941268660511,,1.5707963267948966
2025-07-07--12h-05m-34s,6.0,31.0,1.0,2.0,40.0,0.759761932507315,1.200373784790599,1.200373784790599
2025-07-07--12h-05m-34s,6.0,34.0,0.0,0.0,40.0,0.5548110329800715,,1.5707963267948966
