data_dir,C',HH,SB,VV,N
2025-06-03--17h-18m-08s,0.0,0.0,1.0,39.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,1.0,39.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,1.0,39.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,1.0,39.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,1.0,39.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,1.0,39.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,1.0,39.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,1.0,0.0,0.0,39.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,1.0,39.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,1.0,0.0,0.0,39.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,1.0,39.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,1.0,39.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,1.0,39.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,1.0,39.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,1.0,39.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,1.0,39.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,1.0,39.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,1.0,0.0,0.0,39.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,1.0,39.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,1.0,0.0,0.0,39.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,1.0,39.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,1.0,0.0,0.0,39.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,1.0,39.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,1.0,39.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,1.0,39.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,1.0,39.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,1.0,39.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,1.0,0.0,0.0,39.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,1.0,39.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,1.0,39.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,1.0,39.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,1.0,39.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,1.0,39.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,0.0,0.0,0.0,40.0,40.0
2025-06-03--17h-18m-08s,1.0,0.0,0.0,39.0,40.0
