data_dir,C',SB,VV,HH,N
2025-06-24--04h-16m-20s,33.0,9.0,1.0,117.0,160.0
2025-06-24--04h-16m-20s,33.0,8.0,6.0,113.0,160.0
2025-06-24--04h-16m-20s,26.0,9.0,4.0,121.0,160.0
2025-06-24--04h-16m-20s,26.0,14.0,8.0,112.0,160.0
2025-06-24--04h-16m-20s,29.0,10.0,2.0,119.0,160.0
2025-06-24--04h-16m-20s,30.0,12.0,0.0,118.0,160.0
2025-06-24--04h-16m-20s,31.0,7.0,8.0,114.0,160.0
2025-06-24--04h-16m-20s,27.0,6.0,3.0,124.0,160.0
2025-06-24--04h-16m-20s,23.0,8.0,5.0,124.0,160.0
2025-06-24--04h-16m-20s,28.0,6.0,3.0,123.0,160.0
2025-06-24--04h-16m-20s,33.0,14.0,3.0,110.0,160.0
2025-06-24--04h-16m-20s,25.0,9.0,3.0,123.0,160.0
2025-06-24--04h-16m-20s,31.0,11.0,2.0,116.0,160.0
2025-06-24--04h-16m-20s,35.0,14.0,4.0,107.0,160.0
2025-06-24--04h-16m-20s,19.0,13.0,1.0,127.0,160.0
2025-06-24--04h-16m-20s,30.0,10.0,4.0,116.0,160.0
2025-06-24--04h-16m-20s,24.0,16.0,2.0,118.0,160.0
2025-06-24--04h-16m-20s,25.0,10.0,3.0,122.0,160.0
2025-06-24--04h-16m-20s,22.0,8.0,3.0,127.0,160.0
2025-06-24--04h-16m-20s,31.0,8.0,1.0,120.0,160.0
2025-06-24--04h-16m-20s,18.0,15.0,4.0,123.0,160.0
2025-06-24--04h-16m-20s,31.0,14.0,6.0,109.0,160.0
2025-06-24--04h-16m-20s,21.0,9.0,5.0,125.0,160.0
2025-06-24--04h-16m-20s,27.0,8.0,3.0,122.0,160.0
2025-06-24--04h-16m-20s,29.0,8.0,7.0,116.0,160.0
2025-06-24--04h-16m-20s,29.0,9.0,6.0,116.0,160.0
2025-06-24--04h-16m-20s,28.0,6.0,4.0,122.0,160.0
2025-06-24--04h-16m-20s,28.0,7.0,4.0,121.0,160.0
2025-06-24--04h-16m-20s,33.0,3.0,2.0,122.0,160.0
2025-06-24--04h-16m-20s,28.0,8.0,4.0,120.0,160.0
2025-06-24--04h-16m-20s,20.0,10.0,6.0,124.0,160.0
2025-06-24--04h-16m-20s,28.0,12.0,2.0,118.0,160.0
2025-06-24--04h-16m-20s,28.0,7.0,5.0,120.0,160.0
2025-06-24--04h-16m-20s,31.0,12.0,1.0,116.0,160.0
2025-06-24--04h-16m-20s,25.0,10.0,1.0,124.0,160.0
2025-06-24--04h-16m-20s,23.0,17.0,7.0,113.0,160.0
2025-06-24--04h-16m-20s,35.0,9.0,5.0,111.0,160.0
2025-06-24--04h-16m-20s,22.0,10.0,2.0,126.0,160.0
2025-06-24--04h-16m-20s,33.0,10.0,1.0,116.0,160.0
2025-06-24--04h-16m-20s,21.0,11.0,2.0,126.0,160.0
2025-06-24--04h-16m-20s,29.0,6.0,2.0,123.0,160.0
2025-06-24--04h-16m-20s,21.0,5.0,4.0,130.0,160.0
2025-06-24--04h-16m-20s,28.0,13.0,9.0,110.0,160.0
2025-06-24--04h-16m-20s,25.0,15.0,2.0,118.0,160.0
2025-06-24--04h-16m-20s,27.0,9.0,3.0,121.0,160.0
2025-06-24--04h-16m-20s,27.0,10.0,5.0,118.0,160.0
2025-06-24--04h-16m-20s,21.0,13.0,3.0,123.0,160.0
2025-06-24--04h-16m-20s,28.0,9.0,3.0,120.0,160.0
2025-06-24--04h-16m-20s,27.0,10.0,1.0,122.0,160.0
2025-06-24--04h-16m-20s,30.0,11.0,5.0,114.0,160.0
2025-06-24--04h-16m-20s,35.0,16.0,2.0,107.0,160.0
2025-06-24--04h-16m-20s,31.0,19.0,2.0,108.0,160.0
2025-06-24--04h-16m-20s,31.0,11.0,2.0,116.0,160.0
2025-06-24--04h-16m-20s,28.0,10.0,1.0,121.0,160.0
2025-06-24--04h-16m-20s,32.0,13.0,1.0,114.0,160.0
2025-06-24--04h-16m-20s,26.0,9.0,2.0,123.0,160.0
2025-06-24--04h-16m-20s,25.0,9.0,4.0,122.0,160.0
2025-06-24--04h-16m-20s,24.0,11.0,4.0,121.0,160.0
2025-06-24--04h-16m-20s,24.0,12.0,4.0,120.0,160.0
2025-06-24--04h-16m-20s,29.0,10.0,3.0,118.0,160.0
2025-06-24--04h-16m-20s,30.0,6.0,6.0,118.0,160.0
2025-06-24--04h-16m-20s,26.0,10.0,4.0,120.0,160.0
2025-06-24--04h-16m-20s,22.0,14.0,0.0,124.0,160.0
2025-06-24--04h-16m-20s,30.0,10.0,2.0,118.0,160.0
2025-06-24--04h-16m-20s,25.0,7.0,5.0,123.0,160.0
2025-06-24--04h-16m-20s,30.0,10.0,6.0,114.0,160.0
2025-06-24--04h-16m-20s,28.0,9.0,3.0,120.0,160.0
2025-06-24--04h-16m-20s,33.0,9.0,4.0,114.0,160.0
2025-06-24--04h-16m-20s,27.0,5.0,4.0,124.0,160.0
2025-06-24--04h-16m-20s,35.0,14.0,4.0,107.0,160.0
2025-06-24--04h-16m-20s,21.0,7.0,2.0,130.0,160.0
2025-06-24--04h-16m-20s,28.0,7.0,3.0,122.0,160.0
2025-06-24--04h-16m-20s,26.0,10.0,4.0,120.0,160.0
2025-06-24--04h-16m-20s,19.0,12.0,2.0,127.0,160.0
2025-06-24--04h-16m-20s,18.0,9.0,3.0,130.0,160.0
2025-06-24--04h-16m-20s,33.0,7.0,5.0,115.0,160.0
2025-06-24--04h-16m-20s,32.0,9.0,5.0,114.0,160.0
2025-06-24--04h-16m-20s,28.0,8.0,6.0,118.0,160.0
2025-06-24--04h-16m-20s,27.0,8.0,5.0,120.0,160.0
2025-06-24--04h-16m-20s,20.0,14.0,3.0,123.0,160.0
2025-06-24--04h-16m-20s,22.0,10.0,2.0,126.0,160.0
2025-06-24--04h-16m-20s,29.0,9.0,4.0,118.0,160.0
2025-06-24--04h-16m-20s,25.0,12.0,3.0,120.0,160.0
2025-06-24--04h-16m-20s,30.0,6.0,5.0,119.0,160.0
2025-06-24--04h-16m-20s,24.0,6.0,3.0,127.0,160.0
2025-06-24--04h-16m-20s,37.0,10.0,1.0,112.0,160.0
2025-06-24--04h-16m-20s,25.0,10.0,2.0,123.0,160.0
2025-06-24--04h-16m-20s,28.0,8.0,3.0,121.0,160.0
2025-06-24--04h-16m-20s,31.0,13.0,1.0,115.0,160.0
2025-06-24--04h-16m-20s,30.0,6.0,5.0,119.0,160.0
2025-06-24--04h-16m-20s,29.0,7.0,7.0,117.0,160.0
2025-06-24--04h-16m-20s,29.0,11.0,2.0,118.0,160.0
2025-06-24--04h-16m-20s,26.0,7.0,5.0,122.0,160.0
2025-06-24--04h-16m-20s,21.0,12.0,2.0,125.0,160.0
2025-06-24--04h-16m-20s,31.0,10.0,4.0,115.0,160.0
2025-06-24--04h-16m-20s,34.0,6.0,5.0,115.0,160.0
2025-06-24--04h-16m-20s,27.0,8.0,6.0,119.0,160.0
2025-06-24--04h-16m-20s,24.0,13.0,5.0,118.0,160.0
2025-06-24--04h-16m-20s,24.0,13.0,1.0,122.0,160.0
2025-06-24--04h-16m-20s,27.0,6.0,5.0,122.0,160.0
2025-06-24--04h-16m-20s,25.0,11.0,0.0,124.0,160.0
2025-06-24--04h-16m-20s,24.0,13.0,3.0,120.0,160.0
2025-06-24--04h-16m-20s,20.0,7.0,3.0,130.0,160.0
2025-06-24--04h-16m-20s,21.0,9.0,0.0,130.0,160.0
2025-06-24--04h-16m-20s,23.0,14.0,5.0,118.0,160.0
2025-06-24--04h-16m-20s,31.0,11.0,8.0,110.0,160.0
2025-06-24--04h-16m-20s,33.0,12.0,3.0,112.0,160.0
2025-06-24--04h-16m-20s,41.0,8.0,3.0,108.0,160.0
2025-06-24--04h-16m-20s,27.0,16.0,3.0,114.0,160.0
2025-06-24--04h-16m-20s,22.0,11.0,3.0,124.0,160.0
2025-06-24--04h-16m-20s,38.0,11.0,1.0,110.0,160.0
2025-06-24--04h-16m-20s,23.0,8.0,5.0,124.0,160.0
2025-06-24--04h-16m-20s,33.0,7.0,2.0,118.0,160.0
2025-06-24--04h-16m-20s,23.0,5.0,2.0,130.0,160.0
2025-06-24--04h-16m-20s,33.0,14.0,3.0,110.0,160.0
2025-06-24--04h-16m-20s,25.0,10.0,4.0,121.0,160.0
2025-06-24--04h-16m-20s,22.0,14.0,1.0,123.0,160.0
2025-06-24--04h-16m-20s,27.0,14.0,4.0,115.0,160.0
2025-06-24--04h-16m-20s,33.0,14.0,1.0,112.0,160.0
2025-06-24--04h-16m-20s,27.0,10.0,2.0,121.0,160.0
2025-06-24--04h-16m-20s,29.0,14.0,3.0,114.0,160.0
2025-06-24--04h-16m-20s,26.0,11.0,2.0,121.0,160.0
2025-06-24--04h-16m-20s,24.0,11.0,3.0,122.0,160.0
2025-06-24--04h-16m-20s,30.0,5.0,6.0,119.0,160.0
2025-06-24--04h-16m-20s,27.0,8.0,5.0,120.0,160.0
2025-06-24--04h-16m-20s,23.0,13.0,1.0,123.0,160.0
2025-06-24--04h-16m-20s,30.0,12.0,2.0,116.0,160.0
2025-06-24--04h-16m-20s,25.0,13.0,4.0,118.0,160.0
2025-06-24--04h-16m-20s,31.0,15.0,5.0,109.0,160.0
2025-06-24--04h-16m-20s,37.0,5.0,4.0,114.0,160.0
2025-06-24--04h-16m-20s,36.0,6.0,0.0,118.0,160.0
2025-06-24--04h-16m-20s,34.0,13.0,2.0,111.0,160.0
2025-06-24--04h-16m-20s,27.0,7.0,4.0,122.0,160.0
2025-06-24--04h-16m-20s,30.0,8.0,4.0,118.0,160.0
2025-06-24--04h-16m-20s,20.0,8.0,2.0,130.0,160.0
2025-06-24--04h-16m-20s,36.0,9.0,2.0,113.0,160.0
2025-06-24--04h-16m-20s,32.0,4.0,5.0,119.0,160.0
2025-06-24--04h-16m-20s,25.0,12.0,7.0,116.0,160.0
2025-06-24--04h-16m-20s,28.0,10.0,4.0,118.0,160.0
2025-06-24--04h-16m-20s,25.0,10.0,5.0,120.0,160.0
2025-06-24--04h-16m-20s,32.0,13.0,4.0,111.0,160.0
2025-06-24--04h-16m-20s,28.0,7.0,4.0,121.0,160.0
2025-06-24--04h-16m-20s,26.0,9.0,5.0,120.0,160.0
2025-06-24--04h-16m-20s,25.0,15.0,5.0,115.0,160.0
2025-06-24--04h-16m-20s,24.0,9.0,5.0,122.0,160.0
2025-06-24--04h-16m-20s,23.0,13.0,6.0,118.0,160.0
2025-06-24--04h-16m-20s,23.0,8.0,4.0,125.0,160.0
2025-06-24--04h-16m-20s,24.0,13.0,5.0,118.0,160.0
2025-06-24--04h-16m-20s,31.0,9.0,1.0,119.0,160.0
2025-06-24--04h-16m-20s,33.0,9.0,2.0,116.0,160.0
2025-06-24--04h-16m-20s,29.0,15.0,2.0,114.0,160.0
2025-06-24--04h-16m-20s,28.0,4.0,5.0,123.0,160.0
2025-06-24--04h-16m-20s,21.0,11.0,1.0,127.0,160.0
2025-06-24--04h-16m-20s,28.0,6.0,0.0,126.0,160.0
2025-06-24--04h-16m-20s,23.0,6.0,3.0,128.0,160.0
2025-06-24--04h-16m-20s,22.0,11.0,4.0,123.0,160.0
2025-06-24--04h-16m-20s,28.0,11.0,3.0,118.0,160.0
2025-06-24--04h-16m-20s,20.0,6.0,3.0,131.0,160.0
2025-06-24--04h-16m-20s,21.0,14.0,6.0,119.0,160.0
2025-06-24--04h-16m-20s,24.0,7.0,4.0,125.0,160.0
2025-06-24--04h-16m-20s,23.0,6.0,5.0,126.0,160.0
2025-06-24--04h-16m-20s,29.0,10.0,1.0,120.0,160.0
2025-06-24--04h-16m-20s,34.0,7.0,4.0,115.0,160.0
2025-06-24--04h-16m-20s,27.0,13.0,2.0,118.0,160.0
2025-06-24--04h-16m-20s,32.0,10.0,2.0,116.0,160.0
2025-06-24--04h-16m-20s,33.0,7.0,4.0,116.0,160.0
2025-06-24--04h-16m-20s,19.0,6.0,2.0,133.0,160.0
2025-06-24--04h-16m-20s,30.0,11.0,4.0,115.0,160.0
2025-06-24--04h-16m-20s,14.0,9.0,2.0,135.0,160.0
2025-06-24--04h-16m-20s,26.0,11.0,4.0,119.0,160.0
2025-06-24--04h-16m-20s,27.0,7.0,1.0,125.0,160.0
2025-06-24--04h-16m-20s,36.0,6.0,3.0,115.0,160.0
2025-06-24--04h-16m-20s,33.0,10.0,4.0,113.0,160.0
2025-06-24--04h-16m-20s,27.0,5.0,1.0,127.0,160.0
2025-06-24--04h-16m-20s,30.0,16.0,1.0,113.0,160.0
2025-06-24--04h-16m-20s,19.0,4.0,3.0,134.0,160.0
2025-06-24--04h-16m-20s,27.0,7.0,2.0,124.0,160.0
2025-06-24--04h-16m-20s,27.0,10.0,2.0,121.0,160.0
2025-06-24--04h-16m-20s,31.0,12.0,5.0,112.0,160.0
2025-06-24--04h-16m-20s,22.0,6.0,7.0,125.0,160.0
2025-06-24--04h-16m-20s,27.0,7.0,4.0,122.0,160.0
2025-06-24--04h-16m-20s,23.0,5.0,5.0,127.0,160.0
2025-06-24--04h-16m-20s,26.0,10.0,3.0,121.0,160.0
2025-06-24--04h-16m-20s,26.0,10.0,3.0,121.0,160.0
2025-06-24--04h-16m-20s,30.0,13.0,6.0,111.0,160.0
2025-06-24--04h-16m-20s,30.0,7.0,2.0,121.0,160.0
2025-06-24--04h-16m-20s,37.0,8.0,2.0,113.0,160.0
2025-06-24--04h-16m-20s,30.0,16.0,6.0,108.0,160.0
2025-06-24--04h-16m-20s,21.0,13.0,4.0,122.0,160.0
2025-06-24--04h-16m-20s,26.0,6.0,6.0,122.0,160.0
2025-06-24--04h-16m-20s,32.0,9.0,2.0,117.0,160.0
2025-06-24--04h-16m-20s,31.0,13.0,2.0,114.0,160.0
2025-06-24--04h-16m-20s,27.0,9.0,7.0,117.0,160.0
2025-06-24--04h-16m-20s,21.0,14.0,5.0,120.0,160.0
2025-06-24--04h-16m-20s,25.0,9.0,4.0,122.0,160.0
2025-06-24--04h-16m-20s,32.0,4.0,0.0,124.0,160.0
2025-06-24--04h-16m-20s,26.0,8.0,2.0,124.0,160.0
2025-06-24--04h-16m-20s,26.0,5.0,0.0,129.0,160.0
2025-06-24--04h-16m-20s,27.0,15.0,1.0,117.0,160.0
2025-06-24--04h-16m-20s,34.0,17.0,1.0,108.0,160.0
2025-06-24--04h-16m-20s,27.0,17.0,5.0,111.0,160.0
2025-06-24--04h-16m-20s,23.0,9.0,2.0,126.0,160.0
2025-06-24--04h-16m-20s,38.0,10.0,4.0,108.0,160.0
2025-06-24--04h-16m-20s,25.0,9.0,1.0,125.0,160.0
2025-06-24--04h-16m-20s,27.0,10.0,1.0,122.0,160.0
2025-06-24--04h-16m-20s,20.0,11.0,1.0,128.0,160.0
2025-06-24--04h-16m-20s,35.0,7.0,0.0,118.0,160.0
2025-06-24--04h-16m-20s,30.0,14.0,2.0,114.0,160.0
2025-06-24--04h-16m-20s,23.0,12.0,6.0,119.0,160.0
2025-06-24--04h-16m-20s,19.0,8.0,7.0,126.0,160.0
2025-06-24--04h-16m-20s,23.0,9.0,3.0,125.0,160.0
2025-06-24--04h-16m-20s,27.0,9.0,5.0,119.0,160.0
2025-06-24--04h-16m-20s,28.0,14.0,5.0,113.0,160.0
2025-06-24--04h-16m-20s,24.0,7.0,1.0,128.0,160.0
2025-06-24--04h-16m-20s,30.0,11.0,5.0,114.0,160.0
2025-06-24--04h-16m-20s,30.0,8.0,2.0,120.0,160.0
2025-06-24--04h-16m-20s,23.0,10.0,4.0,123.0,160.0
2025-06-24--04h-16m-20s,17.0,7.0,7.0,129.0,160.0
2025-06-24--04h-16m-20s,24.0,9.0,6.0,121.0,160.0
2025-06-24--04h-16m-20s,32.0,1.0,2.0,125.0,160.0
2025-06-24--04h-16m-20s,29.0,6.0,6.0,119.0,160.0
2025-06-24--04h-16m-20s,24.0,15.0,3.0,118.0,160.0
2025-06-24--04h-16m-20s,27.0,8.0,3.0,122.0,160.0
2025-06-24--04h-16m-20s,18.0,5.0,3.0,134.0,160.0
2025-06-24--04h-16m-20s,23.0,6.0,2.0,129.0,160.0
2025-06-24--04h-16m-20s,29.0,4.0,1.0,126.0,160.0
2025-06-24--04h-16m-20s,32.0,7.0,2.0,119.0,160.0
2025-06-24--04h-16m-20s,29.0,7.0,5.0,119.0,160.0
2025-06-24--04h-16m-20s,23.0,12.0,5.0,120.0,160.0
2025-06-24--04h-16m-20s,28.0,10.0,3.0,119.0,160.0
2025-06-24--04h-16m-20s,26.0,11.0,1.0,122.0,160.0
2025-06-24--04h-16m-20s,31.0,6.0,3.0,120.0,160.0
2025-06-24--04h-16m-20s,24.0,12.0,4.0,120.0,160.0
2025-06-24--04h-16m-20s,36.0,10.0,3.0,111.0,160.0
2025-06-24--04h-16m-20s,27.0,8.0,2.0,123.0,160.0
2025-06-24--04h-16m-20s,31.0,6.0,0.0,123.0,160.0
2025-06-24--04h-16m-20s,24.0,12.0,5.0,119.0,160.0
2025-06-24--04h-16m-20s,26.0,9.0,2.0,123.0,160.0
2025-06-24--04h-16m-20s,34.0,10.0,2.0,114.0,160.0
2025-06-24--04h-16m-20s,25.0,4.0,3.0,128.0,160.0
2025-06-24--04h-16m-20s,27.0,9.0,4.0,120.0,160.0
2025-06-24--04h-16m-20s,24.0,11.0,2.0,123.0,160.0
2025-06-24--04h-16m-20s,25.0,8.0,4.0,123.0,160.0
2025-06-24--04h-16m-20s,29.0,8.0,3.0,120.0,160.0
2025-06-24--04h-16m-20s,30.0,14.0,3.0,113.0,160.0
2025-06-24--04h-16m-20s,29.0,12.0,2.0,117.0,160.0
2025-06-24--04h-16m-20s,25.0,12.0,6.0,117.0,160.0
2025-06-24--04h-16m-20s,29.0,9.0,4.0,118.0,160.0
2025-06-24--04h-16m-20s,23.0,15.0,1.0,121.0,160.0
2025-06-24--04h-16m-20s,30.0,4.0,1.0,125.0,160.0
2025-06-24--04h-16m-20s,24.0,16.0,0.0,120.0,160.0
2025-06-24--04h-16m-20s,18.0,8.0,5.0,129.0,160.0
2025-06-24--04h-16m-20s,28.0,10.0,1.0,121.0,160.0
2025-06-24--04h-16m-20s,29.0,9.0,5.0,117.0,160.0
2025-06-24--04h-16m-20s,27.0,7.0,2.0,124.0,160.0
2025-06-24--04h-16m-20s,25.0,10.0,4.0,121.0,160.0
2025-06-24--04h-16m-20s,32.0,8.0,4.0,116.0,160.0
2025-06-24--04h-16m-20s,19.0,14.0,3.0,124.0,160.0
2025-06-24--04h-16m-20s,28.0,9.0,1.0,122.0,160.0
2025-06-24--04h-16m-20s,22.0,8.0,1.0,129.0,160.0
2025-06-24--04h-16m-20s,32.0,8.0,5.0,115.0,160.0
2025-06-24--04h-16m-20s,26.0,9.0,4.0,121.0,160.0
2025-06-24--04h-16m-20s,30.0,9.0,1.0,120.0,160.0
2025-06-24--04h-16m-20s,21.0,12.0,2.0,125.0,160.0
2025-06-24--04h-16m-20s,24.0,7.0,3.0,126.0,160.0
2025-06-24--04h-16m-20s,24.0,12.0,3.0,121.0,160.0
2025-06-24--04h-16m-20s,33.0,13.0,1.0,113.0,160.0
2025-06-24--04h-16m-20s,29.0,6.0,7.0,118.0,160.0
2025-06-24--04h-16m-20s,23.0,16.0,2.0,119.0,160.0
2025-06-24--04h-16m-20s,32.0,9.0,1.0,118.0,160.0
2025-06-24--04h-16m-20s,33.0,9.0,1.0,117.0,160.0
2025-06-24--04h-16m-20s,38.0,11.0,1.0,110.0,160.0
2025-06-24--04h-16m-20s,26.0,6.0,6.0,122.0,160.0
2025-06-24--04h-16m-20s,30.0,7.0,3.0,120.0,160.0
2025-06-24--04h-16m-20s,31.0,10.0,2.0,117.0,160.0
2025-06-24--04h-16m-20s,33.0,13.0,4.0,110.0,160.0
2025-06-24--04h-16m-20s,24.0,13.0,3.0,120.0,160.0
2025-06-24--04h-16m-20s,37.0,9.0,4.0,110.0,160.0
2025-06-24--04h-16m-20s,27.0,8.0,4.0,121.0,160.0
2025-06-24--04h-16m-20s,29.0,13.0,6.0,112.0,160.0
2025-06-24--04h-16m-20s,32.0,10.0,1.0,117.0,160.0
2025-06-24--04h-16m-20s,23.0,11.0,1.0,125.0,160.0
2025-06-24--04h-16m-20s,37.0,11.0,2.0,110.0,160.0
2025-06-24--04h-16m-20s,27.0,5.0,1.0,127.0,160.0
2025-06-24--04h-16m-20s,28.0,7.0,3.0,122.0,160.0
2025-06-24--04h-16m-20s,35.0,7.0,3.0,115.0,160.0
2025-06-24--04h-16m-20s,37.0,10.0,4.0,109.0,160.0
2025-06-24--04h-16m-20s,22.0,11.0,5.0,122.0,160.0
2025-06-24--04h-16m-20s,30.0,9.0,5.0,116.0,160.0
2025-06-24--04h-16m-20s,32.0,13.0,4.0,111.0,160.0
2025-06-24--04h-16m-20s,37.0,18.0,4.0,101.0,160.0
2025-06-24--04h-16m-20s,24.0,14.0,4.0,118.0,160.0
2025-06-24--04h-16m-20s,29.0,6.0,1.0,124.0,160.0
2025-06-24--04h-16m-20s,28.0,9.0,3.0,120.0,160.0
2025-06-24--04h-16m-20s,21.0,8.0,3.0,128.0,160.0
2025-06-24--04h-16m-20s,31.0,12.0,1.0,116.0,160.0
2025-06-24--04h-16m-20s,32.0,7.0,3.0,118.0,160.0
2025-06-24--04h-16m-20s,23.0,16.0,4.0,117.0,160.0
2025-06-24--04h-16m-20s,21.0,11.0,4.0,124.0,160.0
2025-06-24--04h-16m-20s,26.0,6.0,4.0,124.0,160.0
2025-06-24--04h-16m-20s,30.0,14.0,2.0,114.0,160.0
2025-06-24--04h-16m-20s,22.0,9.0,0.0,129.0,160.0
2025-06-24--04h-16m-20s,29.0,11.0,5.0,115.0,160.0
2025-06-24--04h-16m-20s,37.0,9.0,5.0,109.0,160.0
2025-06-24--04h-16m-20s,27.0,10.0,6.0,117.0,160.0
2025-06-24--04h-16m-20s,25.0,23.0,1.0,111.0,160.0
2025-06-24--04h-16m-20s,33.0,9.0,3.0,115.0,160.0
2025-06-24--04h-16m-20s,32.0,9.0,3.0,116.0,160.0
2025-06-24--04h-16m-20s,30.0,10.0,0.0,120.0,160.0
2025-06-24--04h-16m-20s,29.0,16.0,2.0,113.0,160.0
2025-06-24--04h-16m-20s,23.0,10.0,3.0,124.0,160.0
2025-06-24--04h-16m-20s,25.0,7.0,3.0,125.0,160.0
2025-06-24--04h-16m-20s,26.0,10.0,3.0,121.0,160.0
2025-06-24--04h-16m-20s,23.0,10.0,5.0,122.0,160.0
2025-06-24--04h-16m-20s,29.0,10.0,3.0,118.0,160.0
2025-06-24--04h-16m-20s,24.0,9.0,5.0,122.0,160.0
2025-06-24--04h-16m-20s,32.0,9.0,0.0,119.0,160.0
2025-06-24--04h-16m-20s,34.0,12.0,3.0,111.0,160.0
2025-06-24--04h-16m-20s,32.0,10.0,2.0,116.0,160.0
2025-06-24--04h-16m-20s,30.0,12.0,8.0,110.0,160.0
2025-06-24--04h-16m-20s,27.0,12.0,2.0,119.0,160.0
2025-06-24--04h-16m-20s,27.0,9.0,1.0,123.0,160.0
2025-06-24--04h-16m-20s,28.0,12.0,5.0,115.0,160.0
2025-06-24--04h-16m-20s,26.0,12.0,3.0,119.0,160.0
2025-06-24--04h-16m-20s,23.0,8.0,4.0,125.0,160.0
2025-06-24--04h-16m-20s,19.0,7.0,6.0,128.0,160.0
2025-06-24--04h-16m-20s,34.0,6.0,2.0,118.0,160.0
2025-06-24--04h-16m-20s,30.0,9.0,2.0,119.0,160.0
2025-06-24--04h-16m-20s,27.0,14.0,3.0,116.0,160.0
2025-06-24--04h-16m-20s,25.0,12.0,3.0,120.0,160.0
2025-06-24--04h-16m-20s,33.0,9.0,1.0,117.0,160.0
2025-06-24--04h-16m-20s,26.0,6.0,2.0,126.0,160.0
2025-06-24--04h-16m-20s,41.0,10.0,2.0,107.0,160.0
2025-06-24--04h-16m-20s,25.0,10.0,5.0,120.0,160.0
2025-06-24--04h-16m-20s,30.0,11.0,2.0,117.0,160.0
2025-06-24--04h-16m-20s,31.0,8.0,5.0,116.0,160.0
2025-06-24--04h-16m-20s,27.0,11.0,7.0,115.0,160.0
2025-06-24--04h-16m-20s,18.0,7.0,6.0,129.0,160.0
2025-06-24--04h-16m-20s,19.0,7.0,8.0,126.0,160.0
2025-06-24--04h-16m-20s,29.0,11.0,4.0,116.0,160.0
2025-06-24--04h-16m-20s,26.0,11.0,5.0,118.0,160.0
2025-06-24--04h-16m-20s,22.0,7.0,1.0,130.0,160.0
2025-06-24--04h-16m-20s,27.0,15.0,4.0,114.0,160.0
2025-06-24--04h-16m-20s,26.0,10.0,3.0,121.0,160.0
2025-06-24--04h-16m-20s,18.0,14.0,5.0,123.0,160.0
2025-06-24--04h-16m-20s,24.0,9.0,5.0,122.0,160.0
2025-06-24--04h-16m-20s,37.0,13.0,2.0,108.0,160.0
2025-06-24--04h-16m-20s,18.0,13.0,4.0,125.0,160.0
2025-06-24--04h-16m-20s,27.0,11.0,3.0,119.0,160.0
2025-06-24--04h-16m-20s,23.0,13.0,4.0,120.0,160.0
2025-06-24--04h-16m-20s,38.0,2.0,4.0,116.0,160.0
2025-06-24--04h-16m-20s,36.0,6.0,4.0,114.0,160.0
2025-06-24--04h-16m-20s,29.0,8.0,5.0,118.0,160.0
2025-06-24--04h-16m-20s,28.0,5.0,3.0,124.0,160.0
2025-06-24--04h-16m-20s,34.0,13.0,3.0,110.0,160.0
2025-06-24--04h-16m-20s,25.0,8.0,2.0,125.0,160.0
2025-06-24--04h-16m-20s,26.0,14.0,4.0,116.0,160.0
2025-06-24--04h-16m-20s,22.0,8.0,5.0,125.0,160.0
2025-06-24--04h-16m-20s,27.0,13.0,4.0,116.0,160.0
2025-06-24--04h-16m-20s,25.0,12.0,2.0,121.0,160.0
2025-06-24--04h-16m-20s,30.0,8.0,9.0,113.0,160.0
2025-06-24--04h-16m-20s,24.0,6.0,3.0,127.0,160.0
2025-06-24--04h-16m-20s,18.0,9.0,2.0,131.0,160.0
2025-06-24--04h-16m-20s,33.0,13.0,5.0,109.0,160.0
2025-06-24--04h-16m-20s,33.0,6.0,1.0,120.0,160.0
2025-06-24--04h-16m-20s,22.0,12.0,2.0,124.0,160.0
2025-06-24--04h-16m-20s,28.0,11.0,6.0,115.0,160.0
2025-06-24--04h-16m-20s,23.0,9.0,3.0,125.0,160.0
2025-06-24--04h-16m-20s,28.0,13.0,2.0,117.0,160.0
2025-06-24--04h-16m-20s,25.0,14.0,4.0,117.0,160.0
2025-06-24--04h-16m-20s,27.0,4.0,6.0,123.0,160.0
2025-06-24--04h-16m-20s,25.0,18.0,4.0,113.0,160.0
2025-06-24--04h-16m-20s,20.0,12.0,4.0,124.0,160.0
2025-06-24--04h-16m-20s,30.0,10.0,1.0,119.0,160.0
2025-06-24--04h-16m-20s,33.0,9.0,4.0,114.0,160.0
2025-06-24--04h-16m-20s,26.0,10.0,3.0,121.0,160.0
2025-06-24--04h-16m-20s,26.0,12.0,3.0,119.0,160.0
2025-06-24--04h-16m-20s,24.0,9.0,3.0,124.0,160.0
2025-06-24--04h-16m-20s,29.0,8.0,5.0,118.0,160.0
2025-06-24--04h-16m-20s,30.0,10.0,3.0,117.0,160.0
2025-06-24--04h-16m-20s,25.0,9.0,2.0,124.0,160.0
2025-06-24--04h-16m-20s,25.0,11.0,6.0,118.0,160.0
2025-06-24--04h-16m-20s,26.0,9.0,2.0,123.0,160.0
2025-06-24--04h-16m-20s,31.0,14.0,3.0,112.0,160.0
2025-06-24--04h-16m-20s,20.0,9.0,4.0,127.0,160.0
2025-06-24--04h-16m-20s,29.0,9.0,5.0,117.0,160.0
2025-06-24--04h-16m-20s,32.0,7.0,4.0,117.0,160.0
2025-06-24--04h-16m-20s,27.0,8.0,5.0,120.0,160.0
