data_dir,C',SB,VV,HH,N
2025-06-03--17h-12m-49s,0.0,10.0,110.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,10.0,110.0,0.0,120.0
2025-06-03--17h-12m-49s,1.0,10.0,108.0,1.0,120.0
2025-06-03--17h-12m-49s,0.0,10.0,109.0,1.0,120.0
2025-06-03--17h-12m-49s,0.0,6.0,114.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,9.0,110.0,1.0,120.0
2025-06-03--17h-12m-49s,0.0,4.0,116.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,12.0,108.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,3.0,117.0,0.0,120.0
2025-06-03--17h-12m-49s,2.0,15.0,103.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,8.0,112.0,0.0,120.0
2025-06-03--17h-12m-49s,1.0,9.0,110.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,7.0,113.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,9.0,111.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,11.0,109.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,10.0,109.0,1.0,120.0
2025-06-03--17h-12m-49s,1.0,8.0,111.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,14.0,106.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,8.0,112.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,8.0,112.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,16.0,104.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,6.0,113.0,1.0,120.0
2025-06-03--17h-12m-49s,0.0,0.0,120.0,0.0,120.0
2025-06-03--17h-12m-49s,1.0,12.0,107.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,6.0,114.0,0.0,120.0
2025-06-03--17h-12m-49s,1.0,5.0,114.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,8.0,112.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,12.0,108.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,10.0,109.0,1.0,120.0
2025-06-03--17h-12m-49s,0.0,4.0,116.0,0.0,120.0
2025-06-03--17h-12m-49s,1.0,7.0,112.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,8.0,112.0,0.0,120.0
2025-06-03--17h-12m-49s,1.0,10.0,109.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,14.0,106.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,12.0,108.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,5.0,115.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,9.0,111.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,9.0,111.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,16.0,104.0,0.0,120.0
2025-06-03--17h-12m-49s,1.0,10.0,109.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,8.0,112.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,7.0,111.0,2.0,120.0
2025-06-03--17h-12m-49s,0.0,7.0,113.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,12.0,108.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,11.0,109.0,0.0,120.0
2025-06-03--17h-12m-49s,1.0,8.0,111.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,6.0,114.0,0.0,120.0
2025-06-03--17h-12m-49s,1.0,4.0,115.0,0.0,120.0
2025-06-03--17h-12m-49s,1.0,11.0,108.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,10.0,109.0,1.0,120.0
2025-06-03--17h-12m-49s,0.0,8.0,112.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,9.0,111.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,10.0,110.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,7.0,113.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,8.0,112.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,9.0,111.0,0.0,120.0
2025-06-03--17h-12m-49s,1.0,10.0,109.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,13.0,107.0,0.0,120.0
2025-06-03--17h-12m-49s,1.0,13.0,106.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,11.0,109.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,8.0,112.0,0.0,120.0
2025-06-03--17h-12m-49s,1.0,9.0,110.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,8.0,112.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,10.0,110.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,8.0,112.0,0.0,120.0
2025-06-03--17h-12m-49s,1.0,7.0,112.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,7.0,112.0,1.0,120.0
2025-06-03--17h-12m-49s,1.0,10.0,109.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,11.0,109.0,0.0,120.0
2025-06-03--17h-12m-49s,1.0,18.0,101.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,9.0,111.0,0.0,120.0
2025-06-03--17h-12m-49s,1.0,8.0,111.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,11.0,109.0,0.0,120.0
2025-06-03--17h-12m-49s,1.0,5.0,114.0,0.0,120.0
2025-06-03--17h-12m-49s,1.0,5.0,114.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,8.0,112.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,9.0,111.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,8.0,112.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,6.0,114.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,7.0,113.0,0.0,120.0
2025-06-03--17h-12m-49s,1.0,12.0,107.0,0.0,120.0
2025-06-03--17h-12m-49s,1.0,11.0,108.0,0.0,120.0
2025-06-03--17h-12m-49s,2.0,10.0,108.0,0.0,120.0
2025-06-03--17h-12m-49s,1.0,6.0,113.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,11.0,109.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,10.0,110.0,0.0,120.0
2025-06-03--17h-12m-49s,1.0,11.0,108.0,0.0,120.0
2025-06-03--17h-12m-49s,1.0,7.0,112.0,0.0,120.0
2025-06-03--17h-12m-49s,2.0,13.0,105.0,0.0,120.0
2025-06-03--17h-12m-49s,2.0,11.0,106.0,1.0,120.0
2025-06-03--17h-12m-49s,0.0,6.0,114.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,6.0,114.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,12.0,108.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,8.0,112.0,0.0,120.0
2025-06-03--17h-12m-49s,1.0,12.0,107.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,9.0,111.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,11.0,109.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,10.0,110.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,8.0,112.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,7.0,113.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,8.0,112.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,7.0,113.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,7.0,113.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,7.0,113.0,0.0,120.0
2025-06-03--17h-12m-49s,1.0,6.0,112.0,1.0,120.0
2025-06-03--17h-12m-49s,0.0,10.0,110.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,5.0,115.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,7.0,113.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,12.0,108.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,5.0,115.0,0.0,120.0
2025-06-03--17h-12m-49s,1.0,6.0,113.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,13.0,107.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,11.0,109.0,0.0,120.0
2025-06-03--17h-12m-49s,2.0,11.0,106.0,1.0,120.0
2025-06-03--17h-12m-49s,0.0,3.0,117.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,12.0,108.0,0.0,120.0
2025-06-03--17h-12m-49s,1.0,11.0,107.0,1.0,120.0
2025-06-03--17h-12m-49s,0.0,8.0,112.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,10.0,110.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,10.0,110.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,6.0,114.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,9.0,110.0,1.0,120.0
2025-06-03--17h-12m-49s,0.0,13.0,107.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,7.0,113.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,9.0,111.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,9.0,111.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,12.0,107.0,1.0,120.0
2025-06-03--17h-12m-49s,0.0,8.0,111.0,1.0,120.0
2025-06-03--17h-12m-49s,0.0,12.0,108.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,9.0,110.0,1.0,120.0
2025-06-03--17h-12m-49s,1.0,7.0,112.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,8.0,112.0,0.0,120.0
2025-06-03--17h-12m-49s,1.0,8.0,110.0,1.0,120.0
2025-06-03--17h-12m-49s,1.0,7.0,112.0,0.0,120.0
2025-06-03--17h-12m-49s,1.0,6.0,113.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,10.0,110.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,10.0,110.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,6.0,114.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,3.0,117.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,7.0,113.0,0.0,120.0
2025-06-03--17h-12m-49s,1.0,10.0,107.0,2.0,120.0
2025-06-03--17h-12m-49s,0.0,6.0,114.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,11.0,109.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,13.0,107.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,9.0,111.0,0.0,120.0
2025-06-03--17h-12m-49s,1.0,6.0,113.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,16.0,104.0,0.0,120.0
2025-06-03--17h-12m-49s,1.0,7.0,112.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,5.0,115.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,7.0,113.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,9.0,111.0,0.0,120.0
2025-06-03--17h-12m-49s,1.0,6.0,111.0,2.0,120.0
2025-06-03--17h-12m-49s,0.0,10.0,110.0,0.0,120.0
2025-06-03--17h-12m-49s,1.0,5.0,114.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,6.0,113.0,1.0,120.0
2025-06-03--17h-12m-49s,0.0,9.0,111.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,14.0,105.0,1.0,120.0
2025-06-03--17h-12m-49s,0.0,9.0,111.0,0.0,120.0
2025-06-03--17h-12m-49s,1.0,15.0,104.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,3.0,117.0,0.0,120.0
2025-06-03--17h-12m-49s,1.0,13.0,106.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,11.0,109.0,0.0,120.0
2025-06-03--17h-12m-49s,2.0,6.0,112.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,11.0,109.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,12.0,108.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,6.0,114.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,7.0,113.0,0.0,120.0
2025-06-03--17h-12m-49s,1.0,10.0,109.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,9.0,111.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,9.0,111.0,0.0,120.0
2025-06-03--17h-12m-49s,1.0,12.0,107.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,7.0,113.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,5.0,115.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,9.0,110.0,1.0,120.0
2025-06-03--17h-12m-49s,0.0,9.0,111.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,10.0,110.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,6.0,114.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,16.0,104.0,0.0,120.0
2025-06-03--17h-12m-49s,1.0,12.0,107.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,8.0,112.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,5.0,114.0,1.0,120.0
2025-06-03--17h-12m-49s,0.0,1.0,119.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,10.0,110.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,13.0,107.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,5.0,115.0,0.0,120.0
2025-06-03--17h-12m-49s,1.0,7.0,112.0,0.0,120.0
2025-06-03--17h-12m-49s,2.0,10.0,108.0,0.0,120.0
2025-06-03--17h-12m-49s,1.0,8.0,111.0,0.0,120.0
2025-06-03--17h-12m-49s,1.0,4.0,115.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,7.0,112.0,1.0,120.0
2025-06-03--17h-12m-49s,0.0,4.0,116.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,9.0,110.0,1.0,120.0
2025-06-03--17h-12m-49s,2.0,6.0,112.0,0.0,120.0
2025-06-03--17h-12m-49s,1.0,5.0,114.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,9.0,111.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,9.0,111.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,9.0,111.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,5.0,115.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,8.0,112.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,13.0,107.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,4.0,116.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,5.0,114.0,1.0,120.0
2025-06-03--17h-12m-49s,1.0,14.0,105.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,8.0,112.0,0.0,120.0
2025-06-03--17h-12m-49s,2.0,5.0,113.0,0.0,120.0
2025-06-03--17h-12m-49s,2.0,8.0,110.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,7.0,113.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,13.0,106.0,1.0,120.0
2025-06-03--17h-12m-49s,1.0,7.0,111.0,1.0,120.0
2025-06-03--17h-12m-49s,0.0,5.0,115.0,0.0,120.0
2025-06-03--17h-12m-49s,2.0,8.0,110.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,6.0,114.0,0.0,120.0
2025-06-03--17h-12m-49s,1.0,8.0,111.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,10.0,110.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,12.0,108.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,5.0,115.0,0.0,120.0
2025-06-03--17h-12m-49s,1.0,10.0,109.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,10.0,110.0,0.0,120.0
2025-06-03--17h-12m-49s,1.0,5.0,114.0,0.0,120.0
2025-06-03--17h-12m-49s,1.0,8.0,110.0,1.0,120.0
2025-06-03--17h-12m-49s,0.0,9.0,111.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,10.0,110.0,0.0,120.0
2025-06-03--17h-12m-49s,1.0,5.0,112.0,2.0,120.0
2025-06-03--17h-12m-49s,0.0,11.0,109.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,5.0,114.0,1.0,120.0
2025-06-03--17h-12m-49s,0.0,5.0,115.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,12.0,108.0,0.0,120.0
2025-06-03--17h-12m-49s,1.0,9.0,109.0,1.0,120.0
2025-06-03--17h-12m-49s,0.0,10.0,110.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,8.0,111.0,1.0,120.0
2025-06-03--17h-12m-49s,0.0,7.0,112.0,1.0,120.0
2025-06-03--17h-12m-49s,1.0,6.0,113.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,9.0,111.0,0.0,120.0
2025-06-03--17h-12m-49s,1.0,3.0,116.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,9.0,111.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,8.0,112.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,10.0,110.0,0.0,120.0
2025-06-03--17h-12m-49s,1.0,6.0,113.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,7.0,113.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,9.0,111.0,0.0,120.0
2025-06-03--17h-12m-49s,1.0,10.0,109.0,0.0,120.0
2025-06-03--17h-12m-49s,2.0,11.0,107.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,9.0,111.0,0.0,120.0
2025-06-03--17h-12m-49s,1.0,4.0,114.0,1.0,120.0
2025-06-03--17h-12m-49s,0.0,9.0,111.0,0.0,120.0
2025-06-03--17h-12m-49s,1.0,6.0,113.0,0.0,120.0
2025-06-03--17h-12m-49s,2.0,11.0,107.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,6.0,114.0,0.0,120.0
2025-06-03--17h-12m-49s,3.0,6.0,111.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,13.0,107.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,7.0,113.0,0.0,120.0
2025-06-03--17h-12m-49s,1.0,11.0,108.0,0.0,120.0
2025-06-03--17h-12m-49s,1.0,9.0,109.0,1.0,120.0
2025-06-03--17h-12m-49s,0.0,10.0,110.0,0.0,120.0
2025-06-03--17h-12m-49s,2.0,9.0,109.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,7.0,113.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,9.0,111.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,8.0,112.0,0.0,120.0
2025-06-03--17h-12m-49s,1.0,9.0,110.0,0.0,120.0
2025-06-03--17h-12m-49s,1.0,8.0,111.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,9.0,111.0,0.0,120.0
2025-06-03--17h-12m-49s,1.0,6.0,113.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,9.0,111.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,5.0,115.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,6.0,114.0,0.0,120.0
2025-06-03--17h-12m-49s,1.0,10.0,109.0,0.0,120.0
2025-06-03--17h-12m-49s,1.0,5.0,114.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,4.0,116.0,0.0,120.0
2025-06-03--17h-12m-49s,1.0,10.0,109.0,0.0,120.0
2025-06-03--17h-12m-49s,2.0,6.0,111.0,1.0,120.0
2025-06-03--17h-12m-49s,1.0,10.0,108.0,1.0,120.0
2025-06-03--17h-12m-49s,0.0,4.0,116.0,0.0,120.0
2025-06-03--17h-12m-49s,1.0,12.0,107.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,11.0,109.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,12.0,108.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,8.0,112.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,6.0,114.0,0.0,120.0
2025-06-03--17h-12m-49s,2.0,15.0,103.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,5.0,115.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,8.0,112.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,9.0,111.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,4.0,116.0,0.0,120.0
2025-06-03--17h-12m-49s,2.0,11.0,107.0,0.0,120.0
2025-06-03--17h-12m-49s,1.0,7.0,112.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,14.0,106.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,6.0,113.0,1.0,120.0
2025-06-03--17h-12m-49s,0.0,10.0,110.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,13.0,107.0,0.0,120.0
2025-06-03--17h-12m-49s,1.0,8.0,111.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,12.0,108.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,6.0,114.0,0.0,120.0
2025-06-03--17h-12m-49s,1.0,10.0,109.0,0.0,120.0
2025-06-03--17h-12m-49s,1.0,7.0,112.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,12.0,107.0,1.0,120.0
2025-06-03--17h-12m-49s,0.0,10.0,109.0,1.0,120.0
2025-06-03--17h-12m-49s,1.0,12.0,107.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,6.0,114.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,3.0,117.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,10.0,110.0,0.0,120.0
2025-06-03--17h-12m-49s,2.0,7.0,111.0,0.0,120.0
2025-06-03--17h-12m-49s,3.0,5.0,112.0,0.0,120.0
2025-06-03--17h-12m-49s,1.0,10.0,109.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,7.0,113.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,8.0,112.0,0.0,120.0
2025-06-03--17h-12m-49s,1.0,7.0,112.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,7.0,113.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,7.0,113.0,0.0,120.0
2025-06-03--17h-12m-49s,1.0,5.0,114.0,0.0,120.0
2025-06-03--17h-12m-49s,1.0,4.0,115.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,4.0,116.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,7.0,112.0,1.0,120.0
2025-06-03--17h-12m-49s,0.0,12.0,108.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,8.0,112.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,9.0,111.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,9.0,110.0,1.0,120.0
2025-06-03--17h-12m-49s,1.0,9.0,110.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,10.0,110.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,12.0,108.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,11.0,109.0,0.0,120.0
2025-06-03--17h-12m-49s,1.0,8.0,111.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,13.0,107.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,12.0,108.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,7.0,113.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,11.0,108.0,1.0,120.0
2025-06-03--17h-12m-49s,0.0,7.0,113.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,11.0,108.0,1.0,120.0
2025-06-03--17h-12m-49s,1.0,8.0,110.0,1.0,120.0
2025-06-03--17h-12m-49s,0.0,9.0,111.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,7.0,113.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,6.0,114.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,8.0,112.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,9.0,111.0,0.0,120.0
2025-06-03--17h-12m-49s,1.0,11.0,108.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,12.0,107.0,1.0,120.0
2025-06-03--17h-12m-49s,0.0,5.0,115.0,0.0,120.0
2025-06-03--17h-12m-49s,3.0,8.0,109.0,0.0,120.0
2025-06-03--17h-12m-49s,1.0,18.0,101.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,7.0,112.0,1.0,120.0
2025-06-03--17h-12m-49s,2.0,8.0,110.0,0.0,120.0
2025-06-03--17h-12m-49s,1.0,8.0,111.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,9.0,111.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,9.0,111.0,0.0,120.0
2025-06-03--17h-12m-49s,2.0,6.0,112.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,9.0,111.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,6.0,114.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,9.0,111.0,0.0,120.0
2025-06-03--17h-12m-49s,1.0,7.0,112.0,0.0,120.0
2025-06-03--17h-12m-49s,1.0,6.0,113.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,7.0,113.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,9.0,111.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,11.0,109.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,8.0,112.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,6.0,114.0,0.0,120.0
2025-06-03--17h-12m-49s,1.0,12.0,107.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,9.0,111.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,9.0,111.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,6.0,114.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,3.0,117.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,8.0,112.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,1.0,119.0,0.0,120.0
2025-06-03--17h-12m-49s,1.0,9.0,110.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,9.0,111.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,9.0,111.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,4.0,116.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,7.0,113.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,8.0,112.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,9.0,111.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,3.0,117.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,10.0,109.0,1.0,120.0
2025-06-03--17h-12m-49s,0.0,11.0,108.0,1.0,120.0
2025-06-03--17h-12m-49s,0.0,4.0,116.0,0.0,120.0
2025-06-03--17h-12m-49s,1.0,9.0,110.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,6.0,114.0,0.0,120.0
2025-06-03--17h-12m-49s,1.0,8.0,111.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,5.0,114.0,1.0,120.0
2025-06-03--17h-12m-49s,0.0,9.0,110.0,1.0,120.0
2025-06-03--17h-12m-49s,0.0,11.0,109.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,7.0,113.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,3.0,117.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,13.0,107.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,11.0,109.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,12.0,108.0,0.0,120.0
2025-06-03--17h-12m-49s,1.0,6.0,113.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,9.0,109.0,2.0,120.0
2025-06-03--17h-12m-49s,0.0,8.0,112.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,8.0,112.0,0.0,120.0
2025-06-03--17h-12m-49s,2.0,12.0,106.0,0.0,120.0
2025-06-03--17h-12m-49s,0.0,13.0,107.0,0.0,120.0
