data_dir,C,SB,DB_V,DB_H,N
2025-06-03--17h-23m-44s,6.0,2.0,0.0,112.0,120.0
2025-06-03--17h-23m-44s,3.0,1.0,0.0,116.0,120.0
2025-06-03--17h-23m-44s,9.0,2.0,0.0,109.0,120.0
2025-06-03--17h-23m-44s,10.0,2.0,0.0,108.0,120.0
2025-06-03--17h-23m-44s,8.0,2.0,0.0,110.0,120.0
2025-06-03--17h-23m-44s,5.0,2.0,0.0,113.0,120.0
2025-06-03--17h-23m-44s,7.0,2.0,0.0,111.0,120.0
2025-06-03--17h-23m-44s,3.0,2.0,0.0,115.0,120.0
2025-06-03--17h-23m-44s,4.0,3.0,0.0,113.0,120.0
2025-06-03--17h-23m-44s,3.0,1.0,0.0,116.0,120.0
2025-06-03--17h-23m-44s,4.0,2.0,0.0,114.0,120.0
2025-06-03--17h-23m-44s,5.0,5.0,0.0,110.0,120.0
2025-06-03--17h-23m-44s,4.0,1.0,0.0,115.0,120.0
2025-06-03--17h-23m-44s,7.0,4.0,0.0,109.0,120.0
2025-06-03--17h-23m-44s,8.0,2.0,0.0,110.0,120.0
2025-06-03--17h-23m-44s,9.0,1.0,0.0,110.0,120.0
2025-06-03--17h-23m-44s,7.0,2.0,0.0,111.0,120.0
2025-06-03--17h-23m-44s,6.0,0.0,0.0,114.0,120.0
2025-06-03--17h-23m-44s,6.0,3.0,0.0,111.0,120.0
2025-06-03--17h-23m-44s,6.0,3.0,0.0,111.0,120.0
2025-06-03--17h-23m-44s,4.0,2.0,0.0,114.0,120.0
2025-06-03--17h-23m-44s,10.0,0.0,0.0,110.0,120.0
2025-06-03--17h-23m-44s,2.0,5.0,0.0,113.0,120.0
2025-06-03--17h-23m-44s,6.0,3.0,0.0,111.0,120.0
2025-06-03--17h-23m-44s,9.0,2.0,0.0,109.0,120.0
2025-06-03--17h-23m-44s,7.0,2.0,0.0,111.0,120.0
2025-06-03--17h-23m-44s,4.0,2.0,1.0,113.0,120.0
2025-06-03--17h-23m-44s,3.0,2.0,0.0,115.0,120.0
2025-06-03--17h-23m-44s,5.0,1.0,0.0,114.0,120.0
2025-06-03--17h-23m-44s,5.0,1.0,0.0,114.0,120.0
2025-06-03--17h-23m-44s,7.0,2.0,0.0,111.0,120.0
2025-06-03--17h-23m-44s,7.0,2.0,0.0,111.0,120.0
2025-06-03--17h-23m-44s,5.0,1.0,0.0,114.0,120.0
2025-06-03--17h-23m-44s,5.0,2.0,0.0,113.0,120.0
2025-06-03--17h-23m-44s,6.0,1.0,0.0,113.0,120.0
2025-06-03--17h-23m-44s,4.0,2.0,1.0,113.0,120.0
2025-06-03--17h-23m-44s,4.0,2.0,0.0,114.0,120.0
2025-06-03--17h-23m-44s,7.0,2.0,0.0,111.0,120.0
2025-06-03--17h-23m-44s,6.0,2.0,0.0,112.0,120.0
2025-06-03--17h-23m-44s,4.0,0.0,1.0,115.0,120.0
2025-06-03--17h-23m-44s,5.0,0.0,0.0,115.0,120.0
2025-06-03--17h-23m-44s,5.0,2.0,0.0,113.0,120.0
2025-06-03--17h-23m-44s,7.0,1.0,0.0,112.0,120.0
2025-06-03--17h-23m-44s,6.0,3.0,0.0,111.0,120.0
2025-06-03--17h-23m-44s,6.0,0.0,0.0,114.0,120.0
2025-06-03--17h-23m-44s,6.0,2.0,0.0,112.0,120.0
2025-06-03--17h-23m-44s,5.0,1.0,0.0,114.0,120.0
2025-06-03--17h-23m-44s,6.0,1.0,0.0,113.0,120.0
2025-06-03--17h-23m-44s,5.0,3.0,0.0,112.0,120.0
2025-06-03--17h-23m-44s,2.0,0.0,0.0,118.0,120.0
2025-06-03--17h-23m-44s,5.0,1.0,0.0,114.0,120.0
2025-06-03--17h-23m-44s,4.0,1.0,0.0,115.0,120.0
2025-06-03--17h-23m-44s,3.0,4.0,0.0,113.0,120.0
2025-06-03--17h-23m-44s,2.0,4.0,0.0,114.0,120.0
2025-06-03--17h-23m-44s,4.0,0.0,0.0,116.0,120.0
2025-06-03--17h-23m-44s,10.0,2.0,0.0,108.0,120.0
2025-06-03--17h-23m-44s,6.0,0.0,0.0,114.0,120.0
2025-06-03--17h-23m-44s,9.0,0.0,0.0,111.0,120.0
2025-06-03--17h-23m-44s,5.0,1.0,0.0,114.0,120.0
2025-06-03--17h-23m-44s,7.0,4.0,0.0,109.0,120.0
2025-06-03--17h-23m-44s,2.0,2.0,0.0,116.0,120.0
2025-06-03--17h-23m-44s,5.0,2.0,0.0,113.0,120.0
2025-06-03--17h-23m-44s,3.0,2.0,0.0,115.0,120.0
2025-06-03--17h-23m-44s,7.0,1.0,0.0,112.0,120.0
2025-06-03--17h-23m-44s,5.0,2.0,0.0,113.0,120.0
2025-06-03--17h-23m-44s,6.0,0.0,0.0,114.0,120.0
2025-06-03--17h-23m-44s,4.0,2.0,0.0,114.0,120.0
2025-06-03--17h-23m-44s,4.0,2.0,0.0,114.0,120.0
2025-06-03--17h-23m-44s,11.0,1.0,0.0,108.0,120.0
2025-06-03--17h-23m-44s,1.0,1.0,0.0,118.0,120.0
2025-06-03--17h-23m-44s,4.0,3.0,0.0,113.0,120.0
2025-06-03--17h-23m-44s,7.0,2.0,0.0,111.0,120.0
2025-06-03--17h-23m-44s,2.0,3.0,0.0,115.0,120.0
2025-06-03--17h-23m-44s,6.0,1.0,0.0,113.0,120.0
2025-06-03--17h-23m-44s,6.0,4.0,0.0,110.0,120.0
2025-06-03--17h-23m-44s,7.0,3.0,0.0,110.0,120.0
2025-06-03--17h-23m-44s,8.0,1.0,0.0,111.0,120.0
2025-06-03--17h-23m-44s,7.0,2.0,0.0,111.0,120.0
2025-06-03--17h-23m-44s,6.0,0.0,0.0,114.0,120.0
2025-06-03--17h-23m-44s,5.0,2.0,0.0,113.0,120.0
2025-06-03--17h-23m-44s,7.0,1.0,0.0,112.0,120.0
2025-06-03--17h-23m-44s,5.0,1.0,0.0,114.0,120.0
2025-06-03--17h-23m-44s,7.0,2.0,0.0,111.0,120.0
2025-06-03--17h-23m-44s,6.0,2.0,0.0,112.0,120.0
2025-06-03--17h-23m-44s,11.0,2.0,0.0,107.0,120.0
2025-06-03--17h-23m-44s,5.0,3.0,0.0,112.0,120.0
2025-06-03--17h-23m-44s,7.0,1.0,0.0,112.0,120.0
2025-06-03--17h-23m-44s,4.0,3.0,0.0,113.0,120.0
2025-06-03--17h-23m-44s,5.0,1.0,0.0,114.0,120.0
2025-06-03--17h-23m-44s,5.0,3.0,0.0,112.0,120.0
2025-06-03--17h-23m-44s,6.0,2.0,0.0,112.0,120.0
2025-06-03--17h-23m-44s,1.0,5.0,0.0,114.0,120.0
2025-06-03--17h-23m-44s,5.0,2.0,0.0,113.0,120.0
2025-06-03--17h-23m-44s,9.0,1.0,0.0,110.0,120.0
2025-06-03--17h-23m-44s,8.0,3.0,0.0,109.0,120.0
2025-06-03--17h-23m-44s,11.0,1.0,0.0,108.0,120.0
2025-06-03--17h-23m-44s,9.0,4.0,0.0,107.0,120.0
2025-06-03--17h-23m-44s,8.0,2.0,0.0,110.0,120.0
2025-06-03--17h-23m-44s,6.0,2.0,0.0,112.0,120.0
2025-06-03--17h-23m-44s,9.0,0.0,0.0,111.0,120.0
2025-06-03--17h-23m-44s,9.0,2.0,0.0,109.0,120.0
2025-06-03--17h-23m-44s,8.0,4.0,0.0,108.0,120.0
2025-06-03--17h-23m-44s,6.0,2.0,0.0,112.0,120.0
2025-06-03--17h-23m-44s,9.0,0.0,0.0,111.0,120.0
2025-06-03--17h-23m-44s,5.0,1.0,0.0,114.0,120.0
2025-06-03--17h-23m-44s,7.0,1.0,0.0,112.0,120.0
2025-06-03--17h-23m-44s,3.0,6.0,0.0,111.0,120.0
2025-06-03--17h-23m-44s,3.0,0.0,0.0,117.0,120.0
2025-06-03--17h-23m-44s,5.0,3.0,0.0,112.0,120.0
2025-06-03--17h-23m-44s,3.0,0.0,0.0,117.0,120.0
2025-06-03--17h-23m-44s,8.0,3.0,0.0,109.0,120.0
2025-06-03--17h-23m-44s,2.0,1.0,0.0,117.0,120.0
2025-06-03--17h-23m-44s,5.0,0.0,0.0,115.0,120.0
2025-06-03--17h-23m-44s,6.0,0.0,0.0,114.0,120.0
2025-06-03--17h-23m-44s,8.0,2.0,0.0,110.0,120.0
2025-06-03--17h-23m-44s,5.0,2.0,0.0,113.0,120.0
2025-06-03--17h-23m-44s,6.0,3.0,0.0,111.0,120.0
2025-06-03--17h-23m-44s,8.0,3.0,1.0,108.0,120.0
2025-06-03--17h-23m-44s,6.0,1.0,0.0,113.0,120.0
2025-06-03--17h-23m-44s,9.0,2.0,0.0,109.0,120.0
2025-06-03--17h-23m-44s,10.0,0.0,0.0,110.0,120.0
2025-06-03--17h-23m-44s,6.0,1.0,0.0,113.0,120.0
2025-06-03--17h-23m-44s,4.0,1.0,0.0,115.0,120.0
2025-06-03--17h-23m-44s,9.0,1.0,1.0,109.0,120.0
2025-06-03--17h-23m-44s,3.0,1.0,0.0,116.0,120.0
2025-06-03--17h-23m-44s,2.0,4.0,0.0,114.0,120.0
2025-06-03--17h-23m-44s,3.0,3.0,0.0,114.0,120.0
2025-06-03--17h-23m-44s,3.0,4.0,0.0,113.0,120.0
2025-06-03--17h-23m-44s,2.0,0.0,0.0,118.0,120.0
2025-06-03--17h-23m-44s,8.0,2.0,0.0,110.0,120.0
2025-06-03--17h-23m-44s,6.0,1.0,0.0,113.0,120.0
2025-06-03--17h-23m-44s,5.0,2.0,0.0,113.0,120.0
2025-06-03--17h-23m-44s,2.0,2.0,0.0,116.0,120.0
2025-06-03--17h-23m-44s,7.0,1.0,0.0,112.0,120.0
2025-06-03--17h-23m-44s,7.0,2.0,0.0,111.0,120.0
2025-06-03--17h-23m-44s,4.0,2.0,0.0,114.0,120.0
2025-06-03--17h-23m-44s,4.0,1.0,0.0,115.0,120.0
2025-06-03--17h-23m-44s,6.0,1.0,0.0,113.0,120.0
2025-06-03--17h-23m-44s,8.0,5.0,0.0,107.0,120.0
2025-06-03--17h-23m-44s,4.0,2.0,0.0,114.0,120.0
2025-06-03--17h-23m-44s,5.0,2.0,0.0,113.0,120.0
2025-06-03--17h-23m-44s,3.0,4.0,0.0,113.0,120.0
2025-06-03--17h-23m-44s,7.0,1.0,0.0,112.0,120.0
2025-06-03--17h-23m-44s,5.0,1.0,0.0,114.0,120.0
2025-06-03--17h-23m-44s,7.0,4.0,0.0,109.0,120.0
2025-06-03--17h-23m-44s,9.0,1.0,0.0,110.0,120.0
2025-06-03--17h-23m-44s,1.0,1.0,0.0,118.0,120.0
2025-06-03--17h-23m-44s,7.0,2.0,0.0,111.0,120.0
2025-06-03--17h-23m-44s,4.0,3.0,0.0,113.0,120.0
2025-06-03--17h-23m-44s,1.0,2.0,0.0,117.0,120.0
2025-06-03--17h-23m-44s,8.0,4.0,0.0,108.0,120.0
2025-06-03--17h-23m-44s,8.0,3.0,0.0,109.0,120.0
2025-06-03--17h-23m-44s,3.0,0.0,0.0,117.0,120.0
2025-06-03--17h-23m-44s,5.0,4.0,0.0,111.0,120.0
2025-06-03--17h-23m-44s,2.0,4.0,0.0,114.0,120.0
2025-06-03--17h-23m-44s,7.0,1.0,0.0,112.0,120.0
2025-06-03--17h-23m-44s,1.0,3.0,0.0,116.0,120.0
2025-06-03--17h-23m-44s,8.0,3.0,0.0,109.0,120.0
2025-06-03--17h-23m-44s,4.0,1.0,0.0,115.0,120.0
2025-06-03--17h-23m-44s,6.0,3.0,0.0,111.0,120.0
2025-06-03--17h-23m-44s,5.0,1.0,0.0,114.0,120.0
2025-06-03--17h-23m-44s,6.0,3.0,0.0,111.0,120.0
2025-06-03--17h-23m-44s,4.0,1.0,0.0,115.0,120.0
2025-06-03--17h-23m-44s,7.0,1.0,0.0,112.0,120.0
2025-06-03--17h-23m-44s,6.0,0.0,0.0,114.0,120.0
2025-06-03--17h-23m-44s,5.0,2.0,0.0,113.0,120.0
2025-06-03--17h-23m-44s,4.0,1.0,0.0,115.0,120.0
2025-06-03--17h-23m-44s,3.0,3.0,0.0,114.0,120.0
2025-06-03--17h-23m-44s,9.0,0.0,0.0,111.0,120.0
2025-06-03--17h-23m-44s,9.0,1.0,0.0,110.0,120.0
2025-06-03--17h-23m-44s,3.0,3.0,0.0,114.0,120.0
2025-06-03--17h-23m-44s,4.0,0.0,0.0,116.0,120.0
2025-06-03--17h-23m-44s,10.0,3.0,0.0,107.0,120.0
2025-06-03--17h-23m-44s,4.0,1.0,0.0,115.0,120.0
2025-06-03--17h-23m-44s,6.0,1.0,0.0,113.0,120.0
2025-06-03--17h-23m-44s,3.0,1.0,0.0,116.0,120.0
2025-06-03--17h-23m-44s,8.0,1.0,0.0,111.0,120.0
2025-06-03--17h-23m-44s,5.0,0.0,0.0,115.0,120.0
2025-06-03--17h-23m-44s,3.0,1.0,0.0,116.0,120.0
2025-06-03--17h-23m-44s,6.0,2.0,0.0,112.0,120.0
2025-06-03--17h-23m-44s,10.0,0.0,0.0,110.0,120.0
2025-06-03--17h-23m-44s,4.0,3.0,0.0,113.0,120.0
2025-06-03--17h-23m-44s,3.0,2.0,0.0,115.0,120.0
2025-06-03--17h-23m-44s,7.0,4.0,0.0,109.0,120.0
2025-06-03--17h-23m-44s,4.0,4.0,0.0,112.0,120.0
2025-06-03--17h-23m-44s,8.0,1.0,0.0,111.0,120.0
2025-06-03--17h-23m-44s,2.0,2.0,0.0,116.0,120.0
2025-06-03--17h-23m-44s,9.0,3.0,0.0,108.0,120.0
2025-06-03--17h-23m-44s,6.0,1.0,0.0,113.0,120.0
2025-06-03--17h-23m-44s,2.0,4.0,0.0,114.0,120.0
2025-06-03--17h-23m-44s,10.0,2.0,0.0,108.0,120.0
2025-06-03--17h-23m-44s,3.0,1.0,0.0,116.0,120.0
2025-06-03--17h-23m-44s,6.0,2.0,0.0,112.0,120.0
2025-06-03--17h-23m-44s,3.0,1.0,0.0,116.0,120.0
2025-06-03--17h-23m-44s,5.0,1.0,0.0,114.0,120.0
2025-06-03--17h-23m-44s,5.0,2.0,0.0,113.0,120.0
2025-06-03--17h-23m-44s,1.0,2.0,0.0,117.0,120.0
2025-06-03--17h-23m-44s,3.0,2.0,0.0,115.0,120.0
2025-06-03--17h-23m-44s,5.0,4.0,0.0,111.0,120.0
2025-06-03--17h-23m-44s,4.0,1.0,0.0,115.0,120.0
2025-06-03--17h-23m-44s,4.0,0.0,0.0,116.0,120.0
2025-06-03--17h-23m-44s,2.0,1.0,0.0,117.0,120.0
2025-06-03--17h-23m-44s,4.0,0.0,0.0,116.0,120.0
2025-06-03--17h-23m-44s,8.0,3.0,0.0,109.0,120.0
2025-06-03--17h-23m-44s,3.0,1.0,0.0,116.0,120.0
2025-06-03--17h-23m-44s,7.0,2.0,0.0,111.0,120.0
2025-06-03--17h-23m-44s,4.0,1.0,0.0,115.0,120.0
2025-06-03--17h-23m-44s,6.0,2.0,0.0,112.0,120.0
2025-06-03--17h-23m-44s,5.0,4.0,0.0,111.0,120.0
2025-06-03--17h-23m-44s,5.0,3.0,1.0,111.0,120.0
2025-06-03--17h-23m-44s,3.0,1.0,0.0,116.0,120.0
2025-06-03--17h-23m-44s,3.0,3.0,0.0,114.0,120.0
2025-06-03--17h-23m-44s,4.0,2.0,0.0,114.0,120.0
2025-06-03--17h-23m-44s,6.0,0.0,0.0,114.0,120.0
2025-06-03--17h-23m-44s,6.0,2.0,1.0,111.0,120.0
2025-06-03--17h-23m-44s,4.0,2.0,0.0,114.0,120.0
2025-06-03--17h-23m-44s,8.0,2.0,0.0,110.0,120.0
2025-06-03--17h-23m-44s,6.0,2.0,0.0,112.0,120.0
2025-06-03--17h-23m-44s,7.0,1.0,0.0,112.0,120.0
2025-06-03--17h-23m-44s,8.0,1.0,0.0,111.0,120.0
2025-06-03--17h-23m-44s,1.0,1.0,0.0,118.0,120.0
2025-06-03--17h-23m-44s,2.0,3.0,0.0,115.0,120.0
2025-06-03--17h-23m-44s,5.0,1.0,0.0,114.0,120.0
2025-06-03--17h-23m-44s,5.0,3.0,0.0,112.0,120.0
2025-06-03--17h-23m-44s,6.0,2.0,0.0,112.0,120.0
2025-06-03--17h-23m-44s,2.0,0.0,0.0,118.0,120.0
2025-06-03--17h-23m-44s,2.0,0.0,0.0,118.0,120.0
2025-06-03--17h-23m-44s,8.0,1.0,0.0,111.0,120.0
2025-06-03--17h-23m-44s,2.0,2.0,0.0,116.0,120.0
2025-06-03--17h-23m-44s,7.0,3.0,0.0,110.0,120.0
2025-06-03--17h-23m-44s,4.0,2.0,0.0,114.0,120.0
2025-06-03--17h-23m-44s,7.0,1.0,0.0,112.0,120.0
2025-06-03--17h-23m-44s,3.0,0.0,0.0,117.0,120.0
2025-06-03--17h-23m-44s,8.0,2.0,0.0,110.0,120.0
2025-06-03--17h-23m-44s,8.0,0.0,0.0,112.0,120.0
2025-06-03--17h-23m-44s,4.0,3.0,0.0,113.0,120.0
2025-06-03--17h-23m-44s,4.0,0.0,0.0,116.0,120.0
2025-06-03--17h-23m-44s,6.0,3.0,1.0,110.0,120.0
2025-06-03--17h-23m-44s,2.0,0.0,0.0,118.0,120.0
2025-06-03--17h-23m-44s,8.0,2.0,0.0,110.0,120.0
2025-06-03--17h-23m-44s,3.0,2.0,0.0,115.0,120.0
2025-06-03--17h-23m-44s,4.0,0.0,0.0,116.0,120.0
2025-06-03--17h-23m-44s,5.0,1.0,0.0,114.0,120.0
2025-06-03--17h-23m-44s,6.0,0.0,0.0,114.0,120.0
2025-06-03--17h-23m-44s,4.0,3.0,0.0,113.0,120.0
2025-06-03--17h-23m-44s,6.0,4.0,0.0,110.0,120.0
2025-06-03--17h-23m-44s,7.0,0.0,0.0,113.0,120.0
2025-06-03--17h-23m-44s,4.0,2.0,0.0,114.0,120.0
2025-06-03--17h-23m-44s,7.0,4.0,0.0,109.0,120.0
2025-06-03--17h-23m-44s,6.0,1.0,0.0,113.0,120.0
2025-06-03--17h-23m-44s,3.0,3.0,0.0,114.0,120.0
2025-06-03--17h-23m-44s,4.0,0.0,0.0,116.0,120.0
2025-06-03--17h-23m-44s,4.0,7.0,0.0,109.0,120.0
2025-06-03--17h-23m-44s,3.0,2.0,0.0,115.0,120.0
2025-06-03--17h-23m-44s,5.0,4.0,0.0,111.0,120.0
2025-06-03--17h-23m-44s,1.0,2.0,0.0,117.0,120.0
2025-06-03--17h-23m-44s,3.0,2.0,0.0,115.0,120.0
2025-06-03--17h-23m-44s,6.0,0.0,0.0,114.0,120.0
2025-06-03--17h-23m-44s,6.0,2.0,0.0,112.0,120.0
2025-06-03--17h-23m-44s,7.0,0.0,0.0,113.0,120.0
2025-06-03--17h-23m-44s,6.0,0.0,0.0,114.0,120.0
2025-06-03--17h-23m-44s,8.0,2.0,0.0,110.0,120.0
2025-06-03--17h-23m-44s,8.0,2.0,0.0,110.0,120.0
2025-06-03--17h-23m-44s,5.0,2.0,0.0,113.0,120.0
2025-06-03--17h-23m-44s,9.0,0.0,0.0,111.0,120.0
2025-06-03--17h-23m-44s,3.0,4.0,0.0,113.0,120.0
2025-06-03--17h-23m-44s,7.0,3.0,0.0,110.0,120.0
2025-06-03--17h-23m-44s,5.0,3.0,0.0,112.0,120.0
2025-06-03--17h-23m-44s,5.0,5.0,0.0,110.0,120.0
2025-06-03--17h-23m-44s,6.0,0.0,0.0,114.0,120.0
2025-06-03--17h-23m-44s,9.0,5.0,0.0,106.0,120.0
2025-06-03--17h-23m-44s,4.0,3.0,0.0,113.0,120.0
2025-06-03--17h-23m-44s,9.0,1.0,0.0,110.0,120.0
2025-06-03--17h-23m-44s,4.0,5.0,0.0,111.0,120.0
2025-06-03--17h-23m-44s,4.0,0.0,0.0,116.0,120.0
2025-06-03--17h-23m-44s,6.0,2.0,0.0,112.0,120.0
2025-06-03--17h-23m-44s,5.0,2.0,0.0,113.0,120.0
2025-06-03--17h-23m-44s,5.0,2.0,0.0,113.0,120.0
2025-06-03--17h-23m-44s,6.0,3.0,0.0,111.0,120.0
2025-06-03--17h-23m-44s,1.0,1.0,0.0,118.0,120.0
2025-06-03--17h-23m-44s,9.0,2.0,0.0,109.0,120.0
2025-06-03--17h-23m-44s,6.0,3.0,0.0,111.0,120.0
2025-06-03--17h-23m-44s,4.0,0.0,0.0,116.0,120.0
2025-06-03--17h-23m-44s,4.0,0.0,0.0,116.0,120.0
2025-06-03--17h-23m-44s,3.0,0.0,0.0,117.0,120.0
2025-06-03--17h-23m-44s,6.0,0.0,0.0,114.0,120.0
2025-06-03--17h-23m-44s,6.0,3.0,0.0,111.0,120.0
2025-06-03--17h-23m-44s,5.0,0.0,0.0,115.0,120.0
2025-06-03--17h-23m-44s,1.0,2.0,0.0,117.0,120.0
2025-06-03--17h-23m-44s,4.0,1.0,0.0,115.0,120.0
2025-06-03--17h-23m-44s,10.0,4.0,0.0,106.0,120.0
2025-06-03--17h-23m-44s,2.0,2.0,0.0,116.0,120.0
2025-06-03--17h-23m-44s,5.0,1.0,0.0,114.0,120.0
2025-06-03--17h-23m-44s,8.0,1.0,0.0,111.0,120.0
2025-06-03--17h-23m-44s,5.0,1.0,0.0,114.0,120.0
2025-06-03--17h-23m-44s,5.0,3.0,0.0,112.0,120.0
2025-06-03--17h-23m-44s,11.0,2.0,0.0,107.0,120.0
2025-06-03--17h-23m-44s,2.0,3.0,0.0,115.0,120.0
2025-06-03--17h-23m-44s,4.0,1.0,0.0,115.0,120.0
2025-06-03--17h-23m-44s,5.0,3.0,0.0,112.0,120.0
2025-06-03--17h-23m-44s,9.0,1.0,0.0,110.0,120.0
2025-06-03--17h-23m-44s,5.0,1.0,0.0,114.0,120.0
2025-06-03--17h-23m-44s,3.0,1.0,0.0,116.0,120.0
2025-06-03--17h-23m-44s,5.0,2.0,0.0,113.0,120.0
2025-06-03--17h-23m-44s,6.0,1.0,0.0,113.0,120.0
2025-06-03--17h-23m-44s,5.0,2.0,0.0,113.0,120.0
2025-06-03--17h-23m-44s,8.0,2.0,0.0,110.0,120.0
2025-06-03--17h-23m-44s,8.0,4.0,0.0,108.0,120.0
2025-06-03--17h-23m-44s,7.0,3.0,0.0,110.0,120.0
2025-06-03--17h-23m-44s,2.0,1.0,0.0,117.0,120.0
2025-06-03--17h-23m-44s,4.0,1.0,0.0,115.0,120.0
2025-06-03--17h-23m-44s,4.0,1.0,0.0,115.0,120.0
2025-06-03--17h-23m-44s,5.0,1.0,0.0,114.0,120.0
2025-06-03--17h-23m-44s,4.0,2.0,0.0,114.0,120.0
2025-06-03--17h-23m-44s,4.0,4.0,0.0,112.0,120.0
2025-06-03--17h-23m-44s,9.0,2.0,0.0,109.0,120.0
2025-06-03--17h-23m-44s,8.0,2.0,0.0,110.0,120.0
2025-06-03--17h-23m-44s,6.0,1.0,0.0,113.0,120.0
2025-06-03--17h-23m-44s,5.0,2.0,0.0,113.0,120.0
2025-06-03--17h-23m-44s,8.0,2.0,0.0,110.0,120.0
2025-06-03--17h-23m-44s,8.0,1.0,0.0,111.0,120.0
2025-06-03--17h-23m-44s,4.0,0.0,0.0,116.0,120.0
2025-06-03--17h-23m-44s,9.0,2.0,0.0,109.0,120.0
2025-06-03--17h-23m-44s,6.0,4.0,0.0,110.0,120.0
2025-06-03--17h-23m-44s,8.0,4.0,0.0,108.0,120.0
2025-06-03--17h-23m-44s,8.0,2.0,0.0,110.0,120.0
2025-06-03--17h-23m-44s,7.0,1.0,0.0,112.0,120.0
2025-06-03--17h-23m-44s,6.0,3.0,0.0,111.0,120.0
2025-06-03--17h-23m-44s,6.0,3.0,0.0,111.0,120.0
2025-06-03--17h-23m-44s,3.0,2.0,0.0,115.0,120.0
2025-06-03--17h-23m-44s,7.0,3.0,0.0,110.0,120.0
2025-06-03--17h-23m-44s,5.0,3.0,0.0,112.0,120.0
2025-06-03--17h-23m-44s,3.0,0.0,0.0,117.0,120.0
2025-06-03--17h-23m-44s,7.0,2.0,0.0,111.0,120.0
2025-06-03--17h-23m-44s,8.0,1.0,0.0,111.0,120.0
2025-06-03--17h-23m-44s,4.0,0.0,0.0,116.0,120.0
2025-06-03--17h-23m-44s,4.0,4.0,0.0,112.0,120.0
2025-06-03--17h-23m-44s,9.0,1.0,0.0,110.0,120.0
2025-06-03--17h-23m-44s,1.0,6.0,0.0,113.0,120.0
2025-06-03--17h-23m-44s,4.0,3.0,0.0,113.0,120.0
2025-06-03--17h-23m-44s,10.0,1.0,0.0,109.0,120.0
2025-06-03--17h-23m-44s,3.0,2.0,0.0,115.0,120.0
2025-06-03--17h-23m-44s,9.0,4.0,0.0,107.0,120.0
2025-06-03--17h-23m-44s,4.0,3.0,0.0,113.0,120.0
2025-06-03--17h-23m-44s,9.0,2.0,0.0,109.0,120.0
2025-06-03--17h-23m-44s,4.0,1.0,0.0,115.0,120.0
2025-06-03--17h-23m-44s,8.0,1.0,0.0,111.0,120.0
2025-06-03--17h-23m-44s,4.0,4.0,0.0,112.0,120.0
2025-06-03--17h-23m-44s,8.0,3.0,0.0,109.0,120.0
2025-06-03--17h-23m-44s,6.0,1.0,0.0,113.0,120.0
2025-06-03--17h-23m-44s,6.0,2.0,0.0,112.0,120.0
2025-06-03--17h-23m-44s,5.0,3.0,0.0,112.0,120.0
2025-06-03--17h-23m-44s,4.0,4.0,0.0,112.0,120.0
2025-06-03--17h-23m-44s,6.0,3.0,0.0,111.0,120.0
2025-06-03--17h-23m-44s,2.0,3.0,0.0,115.0,120.0
2025-06-03--17h-23m-44s,8.0,0.0,0.0,112.0,120.0
2025-06-03--17h-23m-44s,4.0,4.0,0.0,112.0,120.0
2025-06-03--17h-23m-44s,4.0,2.0,0.0,114.0,120.0
2025-06-03--17h-23m-44s,9.0,1.0,0.0,110.0,120.0
2025-06-03--17h-23m-44s,6.0,1.0,0.0,113.0,120.0
2025-06-03--17h-23m-44s,11.0,2.0,0.0,107.0,120.0
2025-06-03--17h-23m-44s,5.0,2.0,0.0,113.0,120.0
2025-06-03--17h-23m-44s,9.0,2.0,0.0,109.0,120.0
2025-06-03--17h-23m-44s,5.0,4.0,0.0,111.0,120.0
2025-06-03--17h-23m-44s,5.0,3.0,0.0,112.0,120.0
2025-06-03--17h-23m-44s,5.0,4.0,0.0,111.0,120.0
2025-06-03--17h-23m-44s,5.0,2.0,0.0,113.0,120.0
2025-06-03--17h-23m-44s,6.0,0.0,0.0,114.0,120.0
2025-06-03--17h-23m-44s,6.0,0.0,0.0,114.0,120.0
2025-06-03--17h-23m-44s,5.0,3.0,0.0,112.0,120.0
2025-06-03--17h-23m-44s,5.0,2.0,0.0,113.0,120.0
2025-06-03--17h-23m-44s,4.0,5.0,0.0,111.0,120.0
2025-06-03--17h-23m-44s,10.0,1.0,0.0,109.0,120.0
2025-06-03--17h-23m-44s,3.0,2.0,0.0,115.0,120.0
2025-06-03--17h-23m-44s,5.0,1.0,0.0,114.0,120.0
2025-06-03--17h-23m-44s,7.0,0.0,0.0,113.0,120.0
2025-06-03--17h-23m-44s,6.0,4.0,0.0,110.0,120.0
2025-06-03--17h-23m-44s,8.0,1.0,0.0,111.0,120.0
2025-06-03--17h-23m-44s,5.0,0.0,0.0,115.0,120.0
2025-06-03--17h-23m-44s,7.0,1.0,0.0,112.0,120.0
2025-06-03--17h-23m-44s,6.0,1.0,0.0,113.0,120.0
2025-06-03--17h-23m-44s,9.0,0.0,0.0,111.0,120.0
2025-06-03--17h-23m-44s,0.0,1.0,0.0,119.0,120.0
2025-06-03--17h-23m-44s,1.0,3.0,0.0,116.0,120.0
2025-06-03--17h-23m-44s,4.0,3.0,0.0,113.0,120.0
2025-06-03--17h-23m-44s,7.0,2.0,0.0,111.0,120.0
2025-06-03--17h-23m-44s,9.0,4.0,0.0,107.0,120.0
2025-06-03--17h-23m-44s,0.0,3.0,0.0,117.0,120.0
