data_dir,C',HH,SB,VV,N,theta_estimate,delta_phi_estimate,clipped_delta_phi_estimate
2025-06-19--18h-13m-01s,3.0,31.0,6.0,0.0,40.0,0.6840812317953292,0.6127850976142151,0.6127850976142151
2025-06-19--18h-13m-01s,5.0,29.0,5.0,1.0,40.0,0.7953988301841436,0.7853981633974483,0.7853981633974483
2025-06-19--18h-13m-01s,3.0,32.0,4.0,1.0,40.0,0.6840812317953292,0.71262518665751,0.71262518665751
2025-06-19--18h-13m-01s,7.0,23.0,8.0,2.0,40.0,1.0180812136981134,0.7515313257911879,0.7515313257911879
2025-06-19--18h-13m-01s,3.0,28.0,9.0,0.0,40.0,0.7953988301841436,0.5191914357337772,0.5191914357337772
2025-06-19--18h-13m-01s,4.0,26.0,9.0,1.0,40.0,0.8956647938578649,0.5848257882906709,0.5848257882906709
2025-06-19--18h-13m-01s,2.0,29.0,6.0,3.0,40.0,0.863211890069541,0.5191914357337772,0.5191914357337772
2025-06-19--18h-13m-01s,0.0,29.0,11.0,0.0,40.0,0.759761932507315,,0.0
2025-06-19--18h-13m-01s,2.0,33.0,4.0,1.0,40.0,0.6435011087932843,0.6127850976142151,0.6127850976142151
2025-06-19--18h-13m-01s,6.0,28.0,5.0,1.0,40.0,0.8298316245918765,0.8316106761374151,0.8316106761374151
2025-06-19--18h-13m-01s,1.0,33.0,4.0,2.0,40.0,0.6840812317953292,0.4579121519930089,0.4579121519930089
2025-06-19--18h-13m-01s,4.0,29.0,6.0,1.0,40.0,0.7953988301841436,0.6831644623239246,0.6831644623239246
2025-06-19--18h-13m-01s,3.0,27.0,9.0,1.0,40.0,0.863211890069541,0.5191914357337772,0.5191914357337772
2025-06-19--18h-13m-01s,1.0,31.0,8.0,0.0,40.0,0.6840812317953292,0.3303017192126588,0.3303017192126588
2025-06-19--18h-13m-01s,1.0,30.0,8.0,1.0,40.0,0.759761932507315,0.3303017192126588,0.3303017192126588
2025-06-19--18h-13m-01s,2.0,29.0,8.0,1.0,40.0,0.7953988301841436,0.4579121519930089,0.4579121519930089
2025-06-19--18h-13m-01s,3.0,32.0,5.0,0.0,40.0,0.6435011087932843,0.6570910503804337,0.6570910503804337
2025-06-19--18h-13m-01s,4.0,27.0,9.0,0.0,40.0,0.8298316245918765,0.5848257882906709,0.5848257882906709
2025-06-19--18h-13m-01s,1.0,29.0,9.0,1.0,40.0,0.7953988301841436,0.3114562509513592,0.3114562509513592
2025-06-19--18h-13m-01s,4.0,35.0,0.0,1.0,40.0,0.5548110329800715,,1.5707963267948966
2025-06-19--18h-13m-01s,4.0,25.0,11.0,0.0,40.0,0.8956647938578649,0.5386129051198849,0.5386129051198849
2025-06-19--18h-13m-01s,1.0,29.0,9.0,1.0,40.0,0.7953988301841436,0.3114562509513592,0.3114562509513592
2025-06-19--18h-13m-01s,3.0,29.0,7.0,1.0,40.0,0.7953988301841436,0.5763117670257328,0.5763117670257328
2025-06-19--18h-13m-01s,4.0,28.0,8.0,0.0,40.0,0.7953988301841436,0.6127850976142151,0.6127850976142151
2025-06-19--18h-13m-01s,1.0,32.0,6.0,1.0,40.0,0.6840812317953292,0.3797625035820835,0.3797625035820835
2025-06-19--18h-13m-01s,3.0,30.0,6.0,1.0,40.0,0.759761932507315,0.6127850976142151,0.6127850976142151
2025-06-19--18h-13m-01s,5.0,28.0,6.0,1.0,40.0,0.8298316245918765,0.7391856506574815,0.7391856506574815
2025-06-19--18h-13m-01s,1.0,31.0,8.0,0.0,40.0,0.6840812317953292,0.3303017192126588,0.3303017192126588
2025-06-19--18h-13m-01s,5.0,27.0,7.0,1.0,40.0,0.863211890069541,0.700386805313362,0.700386805313362
2025-06-19--18h-13m-01s,3.0,31.0,6.0,0.0,40.0,0.6840812317953292,0.6127850976142151,0.6127850976142151
2025-06-19--18h-13m-01s,1.0,29.0,8.0,2.0,40.0,0.8298316245918765,0.3303017192126588,0.3303017192126588
2025-06-19--18h-13m-01s,2.0,29.0,5.0,4.0,40.0,0.8956647938578649,0.5603246623469973,0.5603246623469973
2025-06-19--18h-13m-01s,4.0,25.0,9.0,2.0,40.0,0.9581921787462742,0.5848257882906709,0.5848257882906709
2025-06-19--18h-13m-01s,0.0,29.0,11.0,0.0,40.0,0.759761932507315,,0.0
2025-06-19--18h-13m-01s,4.0,27.0,9.0,0.0,40.0,0.8298316245918765,0.5848257882906709,0.5848257882906709
2025-06-19--18h-13m-01s,2.0,33.0,4.0,1.0,40.0,0.6435011087932843,0.6127850976142151,0.6127850976142151
2025-06-19--18h-13m-01s,6.0,25.0,7.0,2.0,40.0,0.9581921787462742,0.7463111170047708,0.7463111170047708
2025-06-19--18h-13m-01s,6.0,26.0,6.0,2.0,40.0,0.9272952180016122,0.7853981633974483,0.7853981633974483
2025-06-19--18h-13m-01s,2.0,28.0,8.0,2.0,40.0,0.863211890069541,0.4579121519930089,0.4579121519930089
2025-06-19--18h-13m-01s,6.0,27.0,6.0,1.0,40.0,0.863211890069541,0.7853981633974483,0.7853981633974483
2025-06-19--18h-13m-01s,3.0,30.0,6.0,1.0,40.0,0.759761932507315,0.6127850976142151,0.6127850976142151
2025-06-19--18h-13m-01s,1.0,34.0,2.0,3.0,40.0,0.6840812317953292,0.6127850976142151,0.6127850976142151
2025-06-19--18h-13m-01s,4.0,28.0,7.0,1.0,40.0,0.8298316245918765,0.6451250924685259,0.6451250924685259
2025-06-19--18h-13m-01s,5.0,29.0,6.0,0.0,40.0,0.759761932507315,0.7391856506574815,0.7391856506574815
2025-06-19--18h-13m-01s,2.0,29.0,8.0,1.0,40.0,0.7953988301841436,0.4579121519930089,0.4579121519930089
2025-06-19--18h-13m-01s,6.0,28.0,6.0,0.0,40.0,0.7953988301841436,0.7853981633974483,0.7853981633974483
2025-06-19--18h-13m-01s,5.0,28.0,6.0,1.0,40.0,0.8298316245918765,0.7391856506574815,0.7391856506574815
2025-06-19--18h-13m-01s,3.0,31.0,6.0,0.0,40.0,0.6840812317953292,0.6127850976142151,0.6127850976142151
2025-06-19--18h-13m-01s,2.0,31.0,5.0,2.0,40.0,0.759761932507315,0.5603246623469973,0.5603246623469973
2025-06-19--18h-13m-01s,3.0,30.0,3.0,4.0,40.0,0.863211890069541,0.7853981633974483,0.7853981633974483
2025-06-19--18h-13m-01s,2.0,31.0,5.0,2.0,40.0,0.759761932507315,0.5603246623469973,0.5603246623469973
2025-06-19--18h-13m-01s,4.0,26.0,9.0,1.0,40.0,0.8956647938578649,0.5848257882906709,0.5848257882906709
2025-06-19--18h-13m-01s,7.0,25.0,8.0,0.0,40.0,0.8956647938578649,0.7515313257911879,0.7515313257911879
2025-06-19--18h-13m-01s,6.0,28.0,5.0,1.0,40.0,0.8298316245918765,0.8316106761374151,0.8316106761374151
2025-06-19--18h-13m-01s,4.0,35.0,1.0,0.0,40.0,0.5053605102841573,1.1128841748018878,1.1128841748018878
2025-06-19--18h-13m-01s,4.0,31.0,5.0,0.0,40.0,0.6840812317953292,0.7288762798605178,0.7288762798605178
2025-06-19--18h-13m-01s,3.0,29.0,8.0,0.0,40.0,0.759761932507315,0.5455738580307135,0.5455738580307135
2025-06-19--18h-13m-01s,3.0,35.0,2.0,0.0,40.0,0.5053605102841573,0.8876318644709721,0.8876318644709721
2025-06-19--18h-13m-01s,6.0,31.0,3.0,0.0,40.0,0.6840812317953292,0.9580112291806815,0.9580112291806815
2025-06-19--18h-13m-01s,7.0,30.0,3.0,0.0,40.0,0.7227342478134156,0.9944845597691638,0.9944845597691638
2025-06-19--18h-13m-01s,2.0,35.0,2.0,1.0,40.0,0.5548110329800715,0.7853981633974483,0.7853981633974483
2025-06-19--18h-13m-01s,2.0,30.0,6.0,2.0,40.0,0.7953988301841436,0.5191914357337772,0.5191914357337772
2025-06-19--18h-13m-01s,4.0,29.0,6.0,1.0,40.0,0.7953988301841436,0.6831644623239246,0.6831644623239246
2025-06-19--18h-13m-01s,4.0,31.0,3.0,2.0,40.0,0.759761932507315,0.8581711401373867,0.8581711401373867
2025-06-19--18h-13m-01s,4.0,28.0,7.0,1.0,40.0,0.8298316245918765,0.6451250924685259,0.6451250924685259
2025-06-19--18h-13m-01s,6.0,29.0,5.0,0.0,40.0,0.759761932507315,0.8316106761374151,0.8316106761374151
2025-06-19--18h-13m-01s,3.0,32.0,5.0,0.0,40.0,0.6435011087932843,0.6570910503804337,0.6570910503804337
2025-06-19--18h-13m-01s,6.0,29.0,4.0,1.0,40.0,0.7953988301841436,0.8876318644709721,0.8876318644709721
2025-06-19--18h-13m-01s,3.0,26.0,9.0,2.0,40.0,0.9272952180016122,0.5191914357337772,0.5191914357337772
2025-06-19--18h-13m-01s,3.0,35.0,2.0,0.0,40.0,0.5053605102841573,0.8876318644709721,0.8876318644709721
2025-06-19--18h-13m-01s,1.0,30.0,9.0,0.0,40.0,0.7227342478134156,0.3114562509513592,0.3114562509513592
2025-06-19--18h-13m-01s,3.0,25.0,11.0,1.0,40.0,0.9272952180016122,0.4759536964210182,0.4759536964210182
2025-06-19--18h-13m-01s,3.0,27.0,9.0,1.0,40.0,0.863211890069541,0.5191914357337772,0.5191914357337772
2025-06-19--18h-13m-01s,3.0,30.0,7.0,0.0,40.0,0.7227342478134156,0.5763117670257328,0.5763117670257328
2025-06-19--18h-13m-01s,5.0,31.0,3.0,1.0,40.0,0.7227342478134156,0.9137052764144629,0.9137052764144629
2025-06-19--18h-13m-01s,3.0,24.0,12.0,1.0,40.0,0.9581921787462742,0.4579121519930089,0.4579121519930089
2025-06-19--18h-13m-01s,3.0,29.0,8.0,0.0,40.0,0.759761932507315,0.5455738580307135,0.5455738580307135
2025-06-19--18h-13m-01s,3.0,30.0,6.0,1.0,40.0,0.759761932507315,0.6127850976142151,0.6127850976142151
2025-06-19--18h-13m-01s,2.0,36.0,1.0,1.0,40.0,0.5053605102841573,0.9580112291806815,0.9580112291806815
2025-06-19--18h-13m-01s,4.0,24.0,11.0,1.0,40.0,0.9581921787462742,0.5386129051198849,0.5386129051198849
2025-06-19--18h-13m-01s,3.0,30.0,7.0,0.0,40.0,0.7227342478134156,0.5763117670257328,0.5763117670257328
2025-06-19--18h-13m-01s,4.0,30.0,5.0,1.0,40.0,0.759761932507315,0.7288762798605178,0.7288762798605178
2025-06-19--18h-13m-01s,5.0,28.0,7.0,0.0,40.0,0.7953988301841436,0.700386805313362,0.700386805313362
2025-06-19--18h-13m-01s,3.0,23.0,14.0,0.0,40.0,0.9581921787462742,0.42703995090943836,0.42703995090943836
2025-06-19--18h-13m-01s,2.0,32.0,6.0,0.0,40.0,0.6435011087932843,0.5191914357337772,0.5191914357337772
2025-06-19--18h-13m-01s,1.0,30.0,8.0,1.0,40.0,0.759761932507315,0.3303017192126588,0.3303017192126588
2025-06-19--18h-13m-01s,6.0,22.0,10.0,2.0,40.0,1.0471975511965976,0.6570910503804337,0.6570910503804337
2025-06-19--18h-13m-01s,2.0,35.0,2.0,1.0,40.0,0.5548110329800715,0.7853981633974483,0.7853981633974483
2025-06-19--18h-13m-01s,3.0,27.0,9.0,1.0,40.0,0.863211890069541,0.5191914357337772,0.5191914357337772
2025-06-19--18h-13m-01s,4.0,30.0,5.0,1.0,40.0,0.759761932507315,0.7288762798605178,0.7288762798605178
2025-06-19--18h-13m-01s,4.0,29.0,6.0,1.0,40.0,0.7953988301841436,0.6831644623239246,0.6831644623239246
2025-06-19--18h-13m-01s,3.0,35.0,2.0,0.0,40.0,0.5053605102841573,0.8876318644709721,0.8876318644709721
2025-06-19--18h-13m-01s,6.0,29.0,4.0,1.0,40.0,0.7953988301841436,0.8876318644709721,0.8876318644709721
2025-06-19--18h-13m-01s,4.0,29.0,6.0,1.0,40.0,0.7953988301841436,0.6831644623239246,0.6831644623239246
2025-06-19--18h-13m-01s,4.0,30.0,6.0,0.0,40.0,0.7227342478134156,0.6831644623239246,0.6831644623239246
2025-06-19--18h-13m-01s,4.0,32.0,4.0,0.0,40.0,0.6435011087932843,0.7853981633974483,0.7853981633974483
2025-06-19--18h-13m-01s,5.0,22.0,13.0,0.0,40.0,0.9884320889261531,0.5513363165543201,0.5513363165543201
2025-06-19--18h-13m-01s,3.0,31.0,6.0,0.0,40.0,0.6840812317953292,0.6127850976142151,0.6127850976142151
2025-06-19--18h-13m-01s,5.0,24.0,10.0,1.0,40.0,0.9581921787462742,0.6127850976142151,0.6127850976142151
2025-06-19--18h-13m-01s,4.0,29.0,6.0,1.0,40.0,0.7953988301841436,0.6831644623239246,0.6831644623239246
2025-06-19--18h-13m-01s,2.0,34.0,4.0,0.0,40.0,0.5548110329800715,0.6127850976142151,0.6127850976142151
2025-06-19--18h-13m-01s,4.0,31.0,4.0,1.0,40.0,0.7227342478134156,0.7853981633974483,0.7853981633974483
2025-06-19--18h-13m-01s,1.0,28.0,10.0,1.0,40.0,0.8298316245918765,0.29526881757654955,0.29526881757654955
2025-06-19--18h-13m-01s,1.0,32.0,7.0,0.0,40.0,0.6435011087932843,0.3526467509528649,0.3526467509528649
2025-06-19--18h-13m-01s,3.0,31.0,5.0,1.0,40.0,0.7227342478134156,0.6570910503804337,0.6570910503804337
2025-06-19--18h-13m-01s,2.0,32.0,5.0,1.0,40.0,0.6840812317953292,0.5603246623469973,0.5603246623469973
2025-06-19--18h-13m-01s,4.0,26.0,8.0,2.0,40.0,0.9272952180016122,0.6127850976142151,0.6127850976142151
2025-06-19--18h-13m-01s,4.0,27.0,8.0,1.0,40.0,0.863211890069541,0.6127850976142151,0.6127850976142151
2025-06-19--18h-13m-01s,3.0,25.0,10.0,2.0,40.0,0.9581921787462742,0.49621215718473494,0.49621215718473494
2025-06-19--18h-13m-01s,4.0,30.0,6.0,0.0,40.0,0.7227342478134156,0.6831644623239246,0.6831644623239246
2025-06-19--18h-13m-01s,8.0,23.0,7.0,2.0,40.0,1.0180812136981134,0.8192650010037088,0.8192650010037088
2025-06-19--18h-13m-01s,5.0,28.0,6.0,1.0,40.0,0.8298316245918765,0.7391856506574815,0.7391856506574815
2025-06-19--18h-13m-01s,2.0,29.0,6.0,3.0,40.0,0.863211890069541,0.5191914357337772,0.5191914357337772
2025-06-19--18h-13m-01s,2.0,29.0,8.0,1.0,40.0,0.7953988301841436,0.4579121519930089,0.4579121519930089
2025-06-19--18h-13m-01s,5.0,28.0,6.0,1.0,40.0,0.8298316245918765,0.7391856506574815,0.7391856506574815
2025-06-19--18h-13m-01s,5.0,26.0,7.0,2.0,40.0,0.9272952180016122,0.700386805313362,0.700386805313362
2025-06-19--18h-13m-01s,6.0,26.0,7.0,1.0,40.0,0.8956647938578649,0.7463111170047708,0.7463111170047708
2025-06-19--18h-13m-01s,2.0,34.0,4.0,0.0,40.0,0.5548110329800715,0.6127850976142151,0.6127850976142151
2025-06-19--18h-13m-01s,0.0,30.0,10.0,0.0,40.0,0.7227342478134156,,0.0
2025-06-19--18h-13m-01s,6.0,25.0,8.0,1.0,40.0,0.9272952180016122,0.71262518665751,0.71262518665751
2025-06-19--18h-13m-01s,2.0,30.0,7.0,1.0,40.0,0.759761932507315,0.48577771706979705,0.48577771706979705
2025-06-19--18h-13m-01s,3.0,27.0,10.0,0.0,40.0,0.8298316245918765,0.49621215718473494,0.49621215718473494
2025-06-19--18h-13m-01s,0.0,30.0,9.0,1.0,40.0,0.759761932507315,,0.0
2025-06-19--18h-13m-01s,4.0,27.0,8.0,1.0,40.0,0.863211890069541,0.6127850976142151,0.6127850976142151
2025-06-19--18h-13m-01s,3.0,31.0,6.0,0.0,40.0,0.6840812317953292,0.6127850976142151,0.6127850976142151
2025-06-19--18h-13m-01s,7.0,30.0,3.0,0.0,40.0,0.7227342478134156,0.9944845597691638,0.9944845597691638
2025-06-19--18h-13m-01s,4.0,25.0,11.0,0.0,40.0,0.8956647938578649,0.5386129051198849,0.5386129051198849
2025-06-19--18h-13m-01s,3.0,26.0,8.0,3.0,40.0,0.9581921787462742,0.5455738580307135,0.5455738580307135
2025-06-19--18h-13m-01s,3.0,27.0,10.0,0.0,40.0,0.8298316245918765,0.49621215718473494,0.49621215718473494
2025-06-19--18h-13m-01s,2.0,31.0,7.0,0.0,40.0,0.6840812317953292,0.48577771706979705,0.48577771706979705
2025-06-19--18h-13m-01s,8.0,22.0,9.0,1.0,40.0,1.0180812136981134,0.7555207266854926,0.7555207266854926
2025-06-19--18h-13m-01s,4.0,28.0,7.0,1.0,40.0,0.8298316245918765,0.6451250924685259,0.6451250924685259
2025-06-19--18h-13m-01s,1.0,29.0,10.0,0.0,40.0,0.759761932507315,0.29526881757654955,0.29526881757654955
2025-06-19--18h-13m-01s,2.0,29.0,9.0,0.0,40.0,0.759761932507315,0.4341961970596707,0.4341961970596707
2025-06-19--18h-13m-01s,4.0,30.0,6.0,0.0,40.0,0.7227342478134156,0.6831644623239246,0.6831644623239246
2025-06-19--18h-13m-01s,4.0,32.0,4.0,0.0,40.0,0.6435011087932843,0.7853981633974483,0.7853981633974483
2025-06-19--18h-13m-01s,2.0,30.0,6.0,2.0,40.0,0.7953988301841436,0.5191914357337772,0.5191914357337772
2025-06-19--18h-13m-01s,5.0,32.0,3.0,0.0,40.0,0.6435011087932843,0.9137052764144629,0.9137052764144629
2025-06-19--18h-13m-01s,6.0,29.0,4.0,1.0,40.0,0.7953988301841436,0.8876318644709721,0.8876318644709721
2025-06-19--18h-13m-01s,3.0,33.0,4.0,0.0,40.0,0.6005941268660511,0.71262518665751,0.71262518665751
2025-06-19--18h-13m-01s,3.0,29.0,8.0,0.0,40.0,0.759761932507315,0.5455738580307135,0.5455738580307135
2025-06-19--18h-13m-01s,1.0,31.0,7.0,1.0,40.0,0.7227342478134156,0.3526467509528649,0.3526467509528649
2025-06-19--18h-13m-01s,2.0,28.0,9.0,1.0,40.0,0.8298316245918765,0.4341961970596707,0.4341961970596707
2025-06-19--18h-13m-01s,3.0,30.0,7.0,0.0,40.0,0.7227342478134156,0.5763117670257328,0.5763117670257328
2025-06-19--18h-13m-01s,1.0,29.0,9.0,1.0,40.0,0.7953988301841436,0.3114562509513592,0.3114562509513592
2025-06-19--18h-13m-01s,1.0,33.0,6.0,0.0,40.0,0.6005941268660511,0.3797625035820835,0.3797625035820835
2025-06-19--18h-13m-01s,2.0,33.0,5.0,0.0,40.0,0.6005941268660511,0.5603246623469973,0.5603246623469973
2025-06-19--18h-13m-01s,2.0,33.0,5.0,0.0,40.0,0.6005941268660511,0.5603246623469973,0.5603246623469973
2025-06-19--18h-13m-01s,4.0,27.0,9.0,0.0,40.0,0.8298316245918765,0.5848257882906709,0.5848257882906709
2025-06-19--18h-13m-01s,1.0,30.0,8.0,1.0,40.0,0.759761932507315,0.3303017192126588,0.3303017192126588
2025-06-19--18h-13m-01s,2.0,30.0,8.0,0.0,40.0,0.7227342478134156,0.4579121519930089,0.4579121519930089
2025-06-19--18h-13m-01s,2.0,30.0,7.0,1.0,40.0,0.759761932507315,0.48577771706979705,0.48577771706979705
2025-06-19--18h-13m-01s,5.0,30.0,5.0,0.0,40.0,0.7227342478134156,0.7853981633974483,0.7853981633974483
2025-06-19--18h-13m-01s,1.0,25.0,12.0,2.0,40.0,0.9581921787462742,0.2687030246351712,0.2687030246351712
2025-06-19--18h-13m-01s,3.0,34.0,3.0,0.0,40.0,0.5548110329800715,0.7853981633974483,0.7853981633974483
2025-06-19--18h-13m-01s,5.0,27.0,8.0,0.0,40.0,0.8298316245918765,0.6671574269963495,0.6671574269963495
2025-06-19--18h-13m-01s,4.0,29.0,5.0,2.0,40.0,0.8298316245918765,0.7288762798605178,0.7288762798605178
2025-06-19--18h-13m-01s,4.0,27.0,8.0,1.0,40.0,0.863211890069541,0.6127850976142151,0.6127850976142151
2025-06-19--18h-13m-01s,3.0,29.0,8.0,0.0,40.0,0.759761932507315,0.5455738580307135,0.5455738580307135
2025-06-19--18h-13m-01s,8.0,28.0,3.0,1.0,40.0,0.8298316245918765,1.0252224687641833,1.0252224687641833
2025-06-19--18h-13m-01s,4.0,27.0,8.0,1.0,40.0,0.863211890069541,0.6127850976142151,0.6127850976142151
2025-06-19--18h-13m-01s,6.0,29.0,4.0,1.0,40.0,0.7953988301841436,0.8876318644709721,0.8876318644709721
2025-06-19--18h-13m-01s,2.0,27.0,11.0,0.0,40.0,0.8298316245918765,0.3956997768880563,0.3956997768880563
2025-06-19--18h-13m-01s,2.0,30.0,8.0,0.0,40.0,0.7227342478134156,0.4579121519930089,0.4579121519930089
2025-06-19--18h-13m-01s,2.0,31.0,5.0,2.0,40.0,0.759761932507315,0.5603246623469973,0.5603246623469973
2025-06-19--18h-13m-01s,4.0,25.0,10.0,1.0,40.0,0.9272952180016122,0.5603246623469973,0.5603246623469973
2025-06-19--18h-13m-01s,1.0,30.0,7.0,2.0,40.0,0.7953988301841436,0.3526467509528649,0.3526467509528649
2025-06-19--18h-13m-01s,4.0,26.0,9.0,1.0,40.0,0.8956647938578649,0.5848257882906709,0.5848257882906709
2025-06-19--18h-13m-01s,3.0,25.0,8.0,4.0,40.0,1.0180812136981134,0.5455738580307135,0.5455738580307135
2025-06-19--18h-13m-01s,4.0,25.0,10.0,1.0,40.0,0.9272952180016122,0.5603246623469973,0.5603246623469973
2025-06-19--18h-13m-01s,1.0,34.0,4.0,1.0,40.0,0.6005941268660511,0.4579121519930089,0.4579121519930089
2025-06-19--18h-13m-01s,2.0,33.0,5.0,0.0,40.0,0.6005941268660511,0.5603246623469973,0.5603246623469973
2025-06-19--18h-13m-01s,4.0,31.0,4.0,1.0,40.0,0.7227342478134156,0.7853981633974483,0.7853981633974483
2025-06-19--18h-13m-01s,7.0,28.0,5.0,0.0,40.0,0.7953988301841436,0.8704095214815346,0.8704095214815346
2025-06-19--18h-13m-01s,6.0,28.0,5.0,1.0,40.0,0.8298316245918765,0.8316106761374151,0.8316106761374151
2025-06-19--18h-13m-01s,2.0,30.0,6.0,2.0,40.0,0.7953988301841436,0.5191914357337772,0.5191914357337772
2025-06-19--18h-13m-01s,4.0,30.0,6.0,0.0,40.0,0.7227342478134156,0.6831644623239246,0.6831644623239246
2025-06-19--18h-13m-01s,3.0,31.0,5.0,1.0,40.0,0.7227342478134156,0.6570910503804337,0.6570910503804337
2025-06-19--18h-13m-01s,2.0,32.0,5.0,1.0,40.0,0.6840812317953292,0.5603246623469973,0.5603246623469973
2025-06-19--18h-13m-01s,0.0,32.0,7.0,1.0,40.0,0.6840812317953292,,0.0
2025-06-19--18h-13m-01s,2.0,31.0,5.0,2.0,40.0,0.759761932507315,0.5603246623469973,0.5603246623469973
2025-06-19--18h-13m-01s,3.0,29.0,8.0,0.0,40.0,0.759761932507315,0.5455738580307135,0.5455738580307135
2025-06-19--18h-13m-01s,3.0,32.0,5.0,0.0,40.0,0.6435011087932843,0.6570910503804337,0.6570910503804337
2025-06-19--18h-13m-01s,5.0,24.0,9.0,2.0,40.0,0.9884320889261531,0.6382506465387114,0.6382506465387114
2025-06-19--18h-13m-01s,7.0,28.0,5.0,0.0,40.0,0.7953988301841436,0.8704095214815346,0.8704095214815346
2025-06-19--18h-13m-01s,1.0,31.0,7.0,1.0,40.0,0.7227342478134156,0.3526467509528649,0.3526467509528649
2025-06-19--18h-13m-01s,2.0,32.0,6.0,0.0,40.0,0.6435011087932843,0.5191914357337772,0.5191914357337772
2025-06-19--18h-13m-01s,5.0,30.0,5.0,0.0,40.0,0.7227342478134156,0.7853981633974483,0.7853981633974483
2025-06-19--18h-13m-01s,3.0,30.0,5.0,2.0,40.0,0.7953988301841436,0.6570910503804337,0.6570910503804337
2025-06-19--18h-13m-01s,3.0,30.0,5.0,2.0,40.0,0.7953988301841436,0.6570910503804337,0.6570910503804337
2025-06-19--18h-13m-01s,4.0,22.0,11.0,3.0,40.0,1.0758322950780022,0.5386129051198849,0.5386129051198849
2025-06-19--18h-13m-01s,4.0,29.0,5.0,2.0,40.0,0.8298316245918765,0.7288762798605178,0.7288762798605178
2025-06-19--18h-13m-01s,6.0,25.0,7.0,2.0,40.0,0.9581921787462742,0.7463111170047708,0.7463111170047708
2025-06-19--18h-13m-01s,3.0,31.0,6.0,0.0,40.0,0.6840812317953292,0.6127850976142151,0.6127850976142151
2025-06-19--18h-13m-01s,4.0,32.0,2.0,2.0,40.0,0.7227342478134156,0.9580112291806815,0.9580112291806815
2025-06-19--18h-13m-01s,4.0,25.0,8.0,3.0,40.0,0.9884320889261531,0.6127850976142151,0.6127850976142151
2025-06-19--18h-13m-01s,3.0,30.0,7.0,0.0,40.0,0.7227342478134156,0.5763117670257328,0.5763117670257328
2025-06-19--18h-13m-01s,0.0,31.0,7.0,2.0,40.0,0.759761932507315,,0.0
2025-06-19--18h-13m-01s,2.0,28.0,9.0,1.0,40.0,0.8298316245918765,0.4341961970596707,0.4341961970596707
2025-06-19--18h-13m-01s,7.0,27.0,5.0,1.0,40.0,0.863211890069541,0.8704095214815346,0.8704095214815346
2025-06-19--18h-13m-01s,5.0,27.0,7.0,1.0,40.0,0.863211890069541,0.700386805313362,0.700386805313362
2025-06-19--18h-13m-01s,3.0,27.0,8.0,2.0,40.0,0.8956647938578649,0.5455738580307135,0.5455738580307135
2025-06-19--18h-13m-01s,3.0,29.0,7.0,1.0,40.0,0.7953988301841436,0.5763117670257328,0.5763117670257328
2025-06-19--18h-13m-01s,3.0,33.0,3.0,1.0,40.0,0.6435011087932843,0.7853981633974483,0.7853981633974483
2025-06-19--18h-13m-01s,3.0,30.0,7.0,0.0,40.0,0.7227342478134156,0.5763117670257328,0.5763117670257328
2025-06-19--18h-13m-01s,5.0,29.0,5.0,1.0,40.0,0.7953988301841436,0.7853981633974483,0.7853981633974483
2025-06-19--18h-13m-01s,3.0,29.0,6.0,2.0,40.0,0.8298316245918765,0.6127850976142151,0.6127850976142151
2025-06-19--18h-13m-01s,2.0,29.0,6.0,3.0,40.0,0.863211890069541,0.5191914357337772,0.5191914357337772
2025-06-19--18h-13m-01s,2.0,33.0,4.0,1.0,40.0,0.6435011087932843,0.6127850976142151,0.6127850976142151
2025-06-19--18h-13m-01s,4.0,32.0,4.0,0.0,40.0,0.6435011087932843,0.7853981633974483,0.7853981633974483
2025-06-19--18h-13m-01s,6.0,26.0,7.0,1.0,40.0,0.8956647938578649,0.7463111170047708,0.7463111170047708
2025-06-19--18h-13m-01s,2.0,31.0,7.0,0.0,40.0,0.6840812317953292,0.48577771706979705,0.48577771706979705
2025-06-19--18h-13m-01s,1.0,34.0,5.0,0.0,40.0,0.5548110329800715,0.41368176179966293,0.41368176179966293
2025-06-19--18h-13m-01s,1.0,33.0,6.0,0.0,40.0,0.6005941268660511,0.3797625035820835,0.3797625035820835
2025-06-19--18h-13m-01s,2.0,31.0,7.0,0.0,40.0,0.6840812317953292,0.48577771706979705,0.48577771706979705
2025-06-19--18h-13m-01s,1.0,29.0,9.0,1.0,40.0,0.7953988301841436,0.3114562509513592,0.3114562509513592
2025-06-19--18h-13m-01s,0.0,38.0,2.0,0.0,40.0,0.3175604292915215,,0.0
2025-06-19--18h-13m-01s,5.0,29.0,6.0,0.0,40.0,0.759761932507315,0.7391856506574815,0.7391856506574815
2025-06-19--18h-13m-01s,2.0,26.0,12.0,0.0,40.0,0.863211890069541,0.3797625035820835,0.3797625035820835
